"LopNr","Year","Sun2000niva","DispInkFam04","DispInk04"
248,2018,206,3842,1922
249,2018,413,1911,1373
250,2018,106,2696,1607
251,2018,336,1102,798
252,2018,106,1646,928
253,2018,336,2077,1586
254,2018,527,3053,2567
255,2018,336,4981,2511
256,2018,336,1758,803
257,2018,536,2516,2172
258,2018,106,960,886
259,2018,336,3303,1985
260,2018,327,2164,1998
261,2018,327,2690,2227
262,2018,106,1939,822
263,2018,206,3170,1440
264,2018,317,4756,1945
265,2018,336,4357,1960
266,2018,106,2206,890
267,2018,327,2426,1537
268,2018,206,4341,4152
269,2018,106,2607,2323
270,2018,547,5182,2064
271,2018,547,1966,1678
272,2018,547,6456,5905
273,2018,316,3500,2802
274,2018,336,6232,5937
275,2018,106,1678,1489
276,2018,337,3574,2182
277,2018,106,836,827
278,2018,547,3131,2926
279,2018,536,1781,1599
280,2018,106,1217,1164
281,2018,206,3703,2172
282,2018,317,5421,3961
283,2018,520,6573,3696
284,2018,336,4090,2390
285,2018,206,1398,799
286,2018,327,1228,626
287,2018,326,1970,1594
288,2018,106,1394,598
289,2018,317,3548,1598
290,2018,327,6817,4465
291,2018,327,2369,2074
292,2018,317,2103,1338
293,2018,556,11745,5941
294,2018,412,2389,2293
295,2018,320,1259,1139
296,2018,206,2601,2121
297,2018,106,528,259
298,2018,327,3230,2720
299,2018,204,1972,1088
300,2018,327,981,717
301,2018,204,1831,1167
302,2018,106,584,270
303,2018,520,4094,2606
304,2018,413,1301,1096
305,2018,320,2560,1991
306,2018,204,1779,1712
307,2018,527,2510,1358
308,2018,317,4233,3132
309,2018,326,1918,836
310,2018,106,1087,710
311,2018,206,848,388
312,2018,106,1306,586
313,2018,206,2367,1742
314,2018,106,3764,3423
315,2018,333,4621,4175
316,2018,525,2646,1070
317,2018,520,5788,5443
318,2018,106,1766,870
319,2018,327,2224,1438
320,2018,526,3036,1788
321,2018,320,3826,3303
322,2018,200,1316,1034
323,2018,320,4198,1696
324,2018,106,2573,2525
325,2018,106,1597,1292
326,2018,337,777,369
327,2018,327,1845,1666
328,2018,320,1451,1338
329,2018,106,840,599
330,2018,520,2299,1039
331,2018,536,5129,2210
332,2018,106,2704,2210
333,2018,520,4467,4059
334,2018,106,2062,1162
335,2018,532,2470,1139
336,2018,206,3003,1628
337,2018,106,708,652
338,2018,412,4251,2379
339,2018,206,2564,2238
340,2018,336,1637,789
341,2018,327,2029,815
342,2018,106,1391,1276
343,2018,327,2832,2018
344,2018,547,5072,3094
345,2018,415,1535,732
346,2018,204,2511,1313
347,2018,336,3848,2513
348,2018,206,3143,1420
349,2018,320,2834,2522
350,2018,600,7326,5804
351,2018,206,3222,2571
352,2018,327,9105,6377
353,2018,106,2342,1172
354,2018,333,5706,3030
355,2018,337,1105,733
356,2018,206,13165,7114
357,2018,106,2576,2273
358,2018,412,5355,4086
359,2018,336,1393,1168
360,2018,327,3749,3401
361,2018,106,1323,1062
362,2018,106,1293,1076
363,2018,532,5097,3704
364,2018,557,3034,2153
365,2018,537,12074,10499
366,2018,106,1538,1089
367,2018,527,10646,9749
368,2018,106,933,647
369,2018,415,2697,2282
370,2018,336,1288,708
371,2018,337,2014,1644
372,2018,327,547,437
373,2018,106,592,572
374,2018,412,3109,1756
375,2018,206,2173,1527
376,2018,327,1980,1038
377,2018,337,7309,4621
378,2018,106,3450,1583
379,2018,206,1508,940
380,2018,336,3568,3348
381,2018,327,4592,4182
382,2018,327,5175,4329
383,2018,326,5937,4632
384,2018,106,1549,1190
385,2018,206,1905,1116
386,2018,547,2193,1783
387,2018,206,6914,5624
388,2018,310,2889,1614
389,2018,317,1996,1806
390,2018,106,1788,842
391,2018,317,3016,1601
392,2018,106,3833,3077
393,2018,337,2836,1179
394,2018,557,5984,2725
395,2018,106,1519,1336
396,2018,337,1826,909
397,2018,106,3873,2213
398,2018,327,6284,3431
399,2018,320,3010,1541
400,2018,336,2446,2418
401,2018,106,3353,2216
402,2018,327,1778,1480
403,2018,333,1361,1274
404,2018,106,1166,834
405,2018,337,1414,914
406,2018,327,2830,1667
407,2018,317,2079,1821
408,2018,412,9744,5829
409,2018,326,4987,3426
410,2018,536,961,689
411,2018,527,8138,4566
412,2018,333,3651,1794
413,2018,320,1112,1082
414,2018,106,5318,2647
415,2018,106,2512,1072
416,2018,327,3000,2422
417,2018,337,4846,2268
418,2018,537,1609,1388
419,2018,106,2167,1399
420,2018,206,968,606
421,2018,557,2177,1656
422,2018,320,5840,3737
423,2018,206,2375,1369
424,2018,337,431,346
425,2018,336,3253,2127
426,2018,336,10875,8088
427,2018,106,5694,4172
428,2018,327,2565,1748
429,2018,106,1762,1035
430,2018,317,1782,1608
431,2018,547,2802,1146
432,2018,336,2370,2135
433,2018,106,3012,2045
434,2018,106,806,406
435,2018,336,1755,798
436,2018,536,10559,6609
437,2018,106,1068,850
438,2018,320,1386,690
439,2018,337,2162,1341
440,2018,206,5352,3627
441,2018,527,6764,3575
442,2018,206,1798,1730
443,2018,106,7878,5484
444,2018,327,4917,4678
445,2018,106,4147,1885
446,2018,336,6053,2792
447,2018,327,2598,2261
448,2018,527,4205,1660
449,2018,536,2712,1078
450,2018,317,5074,3344
451,2018,106,2702,2277
452,2018,320,2036,1049
453,2018,333,2481,1508
454,2018,317,2020,1598
455,2018,520,3430,1827
456,2018,327,4691,2154
457,2018,106,768,371
458,2018,527,943,840
459,2018,412,3085,2797
460,2018,317,5548,3195
461,2018,537,2416,1947
462,2018,336,3250,2469
463,2018,320,3015,2333
464,2018,106,2020,1820
465,2018,547,2970,2235
466,2018,337,2753,2606
467,2018,337,5391,2802
468,2018,327,3089,1363
469,2018,106,2232,2059
470,2018,327,2275,1074
471,2018,527,1158,676
472,2018,327,6706,3526
473,2018,106,1494,1408
474,2018,200,1470,583
475,2018,320,1401,727
476,2018,310,1999,810
477,2018,106,1452,722
478,2018,327,971,715
479,2018,106,1751,1668
480,2018,106,2879,1528
481,2018,327,1986,944
482,2018,106,905,487
483,2018,326,3415,3019
484,2018,320,3164,1257
485,2018,640,5481,2271
486,2018,106,1292,670
487,2018,526,5235,3603
488,2018,200,990,606
489,2018,326,1961,864
490,2018,520,3335,2242
491,2018,106,1762,1584
492,2018,106,1109,1103
493,2018,336,2776,1528
494,2018,337,5855,5438
495,2018,530,4032,3016
496,2018,100,10719,8402
497,2018,106,798,741
498,2018,336,2720,2058
499,2018,106,5246,3455
500,2018,327,935,411
501,2018,336,2617,2366
502,2018,106,6922,6691
503,2018,337,1369,594
504,2018,106,3317,2537
505,2018,106,3261,2929
506,2018,620,1147,612
507,2018,545,3549,3426
508,2018,327,6304,4249
509,2018,320,2566,2356
510,2018,413,1538,995
511,2018,106,3324,2298
512,2018,336,6037,5610
513,2018,537,8325,4189
514,2018,320,4020,2398
515,2018,106,870,350
516,2018,327,1397,880
517,2018,106,2493,1406
518,2018,320,8066,4213
519,2018,106,1362,1276
520,2018,525,1371,1135
521,2018,106,2244,1501
522,2018,537,4348,1974
523,2018,327,1385,961
524,2018,106,768,580
525,2018,413,2133,880
526,2018,106,5753,4026
527,2018,206,926,763
528,2018,537,3991,1721
529,2018,206,1449,826
530,2018,337,3478,2826
531,2018,547,1404,632
532,2018,336,7058,4634
533,2018,206,4480,3918
534,2018,200,1870,1635
535,2018,415,2527,1733
536,2018,527,5425,3140
537,2018,317,1972,1711
538,2018,326,2156,1686
539,2018,327,3881,2730
540,2018,415,2523,1758
541,2018,537,2877,2796
542,2018,527,4678,3513
543,2018,106,1395,679
544,2018,547,4029,3388
545,2018,106,1208,853
546,2018,336,5961,4368
547,2018,106,1252,870
548,2018,336,2301,2097
549,2018,537,3940,3038
550,2018,327,1380,1023
551,2018,413,4953,3050
552,2018,336,1479,1371
553,2018,320,4934,3647
554,2018,106,2249,1491
555,2018,413,8034,7606
556,2018,206,2266,1034
557,2018,333,3239,1902
558,2018,106,6059,3366
559,2018,547,2875,2536
560,2018,106,5708,3944
561,2018,106,2005,1745
562,2018,537,4881,4174
563,2018,527,4745,3231
564,2018,336,2324,1923
565,2018,106,2295,2140
566,2018,546,3940,2514
567,2018,555,2787,1262
568,2018,327,5480,2477
569,2018,327,4117,3022
570,2018,536,5376,3936
571,2018,412,4727,3607
572,2018,106,3602,2561
573,2018,327,1775,775
574,2018,526,2967,2204
575,2018,106,816,430
576,2018,206,3792,1798
577,2018,106,2533,1666
578,2018,317,4071,3736
579,2018,327,1937,1161
580,2018,206,2134,1492
581,2018,546,1510,1463
582,2018,200,1690,1269
583,2018,336,1565,627
584,2018,106,2544,1506
585,2018,320,3900,1936
586,2018,106,903,588
587,2018,327,2001,1516
588,2018,327,1524,811
589,2018,200,2560,1942
590,2018,525,11560,7567
591,2018,317,3113,2437
592,2018,327,1827,1612
593,2018,106,2627,2307
594,2018,336,3420,2528
595,2018,320,653,466
596,2018,327,5821,5095
597,2018,320,1883,1594
598,2018,537,914,713
599,2018,206,1604,1094
600,2018,336,7697,3707
601,2018,413,2605,2495
602,2018,327,9236,5816
603,2018,206,1617,1111
604,2018,336,4831,2014
605,2018,536,2682,2312
606,2018,206,1179,726
607,2018,525,3966,3031
608,2018,206,1859,1546
609,2018,320,2512,1179
610,2018,600,4359,4336
611,2018,106,1672,705
612,2018,330,1507,590
613,2018,547,2623,2024
614,2018,412,9937,5342
615,2018,333,1187,479
616,2018,547,4405,2159
617,2018,317,3353,2045
618,2018,106,894,464
619,2018,317,1711,1315
620,2018,106,856,802
621,2018,106,1098,986
622,2018,200,1136,1090
623,2018,106,2228,1097
624,2018,106,2097,2070
625,2018,106,1784,1159
626,2018,412,2243,2161
627,2018,537,7161,3317
628,2018,530,2160,1233
629,2018,337,724,629
630,2018,536,5586,5180
631,2018,527,2341,1629
632,2018,327,1249,936
633,2018,106,2493,1045
634,2018,320,1249,1002
635,2018,106,4376,3382
636,2018,530,2100,1255
637,2018,320,4473,3986
638,2018,106,4433,3917
639,2018,204,10024,4668
640,2018,206,1957,1629
641,2018,106,1844,1465
642,2018,320,764,476
643,2018,337,4882,4360
644,2018,520,6979,6573
645,2018,106,1094,575
646,2018,547,20215,14598
647,2018,206,2741,2620
648,2018,106,1607,789
649,2018,412,3724,3016
650,2018,100,1403,1114
651,2018,327,6187,2662
652,2018,206,4253,1907
653,2018,337,7896,4405
654,2018,106,2548,2432
655,2018,206,1977,1034
656,2018,313,2043,1438
657,2018,336,2800,1239
658,2018,336,1189,1155
659,2018,106,2031,1120
660,2018,536,3407,3206
661,2018,327,3200,1609
662,2018,327,4505,2055
663,2018,106,3003,1745
664,2018,106,3703,3557
665,2018,106,1152,594
666,2018,336,932,579
667,2018,323,1490,959
668,2018,106,6185,2774
669,2018,106,1669,1035
670,2018,327,2489,2035
671,2018,525,6033,5871
672,2018,106,1917,1085
673,2018,640,5146,3446
674,2018,206,1650,820
675,2018,327,2579,2045
676,2018,326,1472,766
677,2018,106,1951,1033
678,2018,317,1705,1165
679,2018,320,4425,2731
680,2018,317,3581,1911
681,2018,525,2868,1612
682,2018,525,2904,1177
683,2018,337,6138,5852
684,2018,106,1665,1590
685,2018,317,11770,10267
686,2018,316,4268,3548
687,2018,413,2324,1004
688,2018,537,3846,1897
689,2018,527,3636,1569
690,2018,106,1366,1217
691,2018,106,3062,1792
692,2018,332,8438,7236
693,2018,206,2442,1718
694,2018,106,1970,916
695,2018,106,2402,2111
696,2018,106,3412,3012
697,2018,327,3730,3508
698,2018,206,1115,979
699,2018,106,1935,1554
700,2018,536,3030,1750
701,2018,337,1988,828
702,2018,417,2446,1856
703,2018,320,2919,1307
704,2018,313,5018,4104
705,2018,317,4435,3680
706,2018,206,3040,2634
707,2018,206,495,226
708,2018,320,3977,3830
709,2018,317,1463,821
710,2018,525,5968,3891
711,2018,206,1781,821
712,2018,527,10260,7283
713,2018,326,3020,1433
714,2018,320,1020,829
715,2018,106,2417,1298
716,2018,527,2893,1713
717,2018,320,5139,4237
718,2018,547,1876,982
719,2018,520,7956,4570
720,2018,313,2733,2087
721,2018,536,7217,3148
722,2018,323,1835,1384
723,2018,320,1262,739
724,2018,412,3090,2106
725,2018,527,2418,1797
726,2018,536,6255,2586
727,2018,106,1156,915
728,2018,320,2082,869
729,2018,204,2244,1132
730,2018,327,794,524
731,2018,106,1141,919
732,2018,532,12467,6903
733,2018,317,1800,1752
734,2018,106,1807,1212
735,2018,525,2465,1106
736,2018,320,7427,3459
737,2018,327,2448,2289
738,2018,337,8881,6006
739,2018,206,1872,1297
740,2018,537,3193,2642
741,2018,415,2026,1945
742,2018,206,3776,2998
743,2018,320,923,822
744,2018,106,2230,1606
745,2018,557,1593,1218
746,2018,413,3718,2673
747,2018,206,1869,1839
748,2018,337,4320,4237
749,2018,640,5891,4201
750,2018,106,3212,2789
751,2018,537,6599,5985
752,2018,547,3417,2188
753,2018,106,1868,1369
754,2018,555,1300,1238
755,2018,206,798,503
756,2018,640,1345,594
757,2018,317,1994,1059
758,2018,327,1766,913
759,2018,323,3895,2451
760,2018,106,922,374
761,2018,537,11554,5996
762,2018,320,1290,840
763,2018,206,6663,4642
764,2018,620,1202,812
765,2018,333,819,393
766,2018,320,2566,2211
767,2018,206,3784,2578
768,2018,327,6751,4203
769,2018,640,1760,993
770,2018,320,2004,1794
771,2018,320,3886,3043
772,2018,620,4380,2770
773,2018,310,2983,2305
774,2018,320,2970,2417
775,2018,547,4796,2688
776,2018,106,1341,643
777,2018,327,2144,1553
778,2018,547,999,917
779,2018,106,1314,1049
780,2018,317,955,414
781,2018,106,2801,1267
782,2018,547,2648,1382
783,2018,327,3936,1852
784,2018,327,1753,895
785,2018,106,3154,2323
786,2018,547,3185,2819
787,2018,106,1427,658
788,2018,206,3719,1638
789,2018,106,2976,2583
790,2018,317,4021,3237
791,2018,106,4277,3854
792,2018,106,1417,1205
793,2018,106,5522,3111
794,2018,530,3091,1676
795,2018,327,5222,3615
796,2018,106,2672,2476
797,2018,530,5713,4893
798,2018,326,6517,4531
799,2018,106,1975,1512
800,2018,547,2913,2230
801,2018,317,2707,1645
802,2018,106,2865,1527
803,2018,317,1681,706
804,2018,310,3517,2823
805,2018,320,10622,4795
806,2018,327,3289,2161
807,2018,317,4220,4199
808,2018,336,1666,752
809,2018,327,3726,2979
810,2018,415,2341,1667
811,2018,206,485,222
812,2018,106,863,629
813,2018,106,3510,1674
814,2018,317,923,745
815,2018,106,6443,4238
816,2018,330,4535,2834
817,2018,330,1517,779
818,2018,527,7986,5299
819,2018,547,3015,2846
820,2018,106,2027,1487
821,2018,327,5734,4433
822,2018,410,2566,2201
823,2018,204,1464,1105
824,2018,415,4638,2407
825,2018,536,4900,2474
826,2018,320,4867,3429
827,2018,333,4203,2445
828,2018,327,3724,1830
829,2018,106,730,593
830,2018,537,5023,2965
831,2018,520,2857,1357
832,2018,106,3098,2401
833,2018,204,1673,1215
834,2018,106,1193,954
835,2018,327,2682,1935
836,2018,336,10573,9111
837,2018,317,3729,3722
838,2018,206,2159,1824
839,2018,326,2561,2141
840,2018,106,446,427
841,2018,337,3878,2964
842,2018,106,1195,1053
843,2018,327,2093,1750
844,2018,337,6823,3343
845,2018,317,1362,1221
846,2018,336,1874,1504
847,2018,106,1262,605
848,2018,106,947,448
849,2018,106,689,457
850,2018,106,4392,2120
851,2018,546,1558,670
852,2018,527,1697,1458
853,2018,106,632,459
854,2018,206,1744,1097
855,2018,327,1513,1216
856,2018,106,4011,3897
857,2018,317,4845,2191
858,2018,323,2696,1725
859,2018,106,1845,1311
860,2018,106,1498,1079
861,2018,320,1975,1253
862,2018,327,1737,1458
863,2018,527,3299,2160
864,2018,547,3444,3120
865,2018,327,2420,2259
866,2018,337,4414,2373
867,2018,327,2633,1870
868,2018,526,8055,6893
869,2018,106,1724,760
870,2018,106,1957,1125
871,2018,322,4613,4378
872,2018,327,4278,3250
873,2018,327,2122,1700
874,2018,106,1992,833
875,2018,106,614,351
876,2018,327,3295,1861
877,2018,327,2914,1158
878,2018,336,2312,1866
879,2018,206,4804,2953
880,2018,555,2110,1471
881,2018,206,3142,1999
882,2018,106,1114,556
883,2018,317,2547,1775
884,2018,336,2215,1579
885,2018,327,2319,1799
886,2018,313,3903,1677
887,2018,106,3152,1337
888,2018,527,1203,647
889,2018,106,571,298
890,2018,547,5868,5580
891,2018,320,1444,1134
892,2018,527,2317,1538
893,2018,206,958,874
894,2018,413,4460,3297
895,2018,106,1647,772
896,2018,317,5717,4400
897,2018,337,2576,1025
898,2018,106,1481,1348
899,2018,557,2516,1814
900,2018,327,3612,3097
901,2018,204,2869,1623
902,2018,206,5348,2468
903,2018,557,3507,1539
904,2018,106,2018,1783
905,2018,106,4622,2648
906,2018,106,1621,687
907,2018,106,1110,513
908,2018,106,3181,3067
909,2018,532,7597,3361
910,2018,106,2463,1603
911,2018,106,2523,2257
912,2018,320,605,517
913,2018,326,5760,2753
914,2018,320,3896,2817
915,2018,106,4754,3856
916,2018,327,706,365
917,2018,106,3743,3432
918,2018,337,7499,5547
919,2018,327,4530,4277
920,2018,536,5538,4106
921,2018,206,1268,1238
922,2018,106,438,320
923,2018,106,2076,1712
924,2018,640,2649,1778
925,2018,106,2859,2470
926,2018,527,4986,4338
927,2018,106,1690,1251
928,2018,320,1476,656
929,2018,106,1709,1015
930,2018,327,1204,987
931,2018,200,6117,5168
932,2018,527,2241,1355
933,2018,106,1822,1510
934,2018,336,1703,1002
935,2018,547,1242,734
936,2018,106,2607,2288
937,2018,536,5968,2906
938,2018,600,2821,2128
939,2018,327,1855,1078
940,2018,327,3853,3399
941,2018,106,2976,2820
942,2018,106,3696,2038
943,2018,320,13065,12679
944,2018,327,3300,1629
945,2018,206,4741,2826
946,2018,106,5198,4787
947,2018,310,4612,2140
948,2018,106,1900,1750
949,2018,527,1887,1261
950,2018,320,2502,1150
951,2018,336,1013,515
952,2018,317,2036,995
953,2018,327,1749,1626
954,2018,327,4207,3606
955,2018,547,1964,1748
956,2018,106,13111,9048
957,2018,206,1127,1025
958,2018,547,10249,4254
959,2018,320,1695,1225
960,2018,320,2511,1263
961,2018,106,1428,1336
962,2018,106,2622,1189
963,2018,327,2198,1426
964,2018,106,1307,586
965,2018,337,6041,5787
966,2018,525,1986,1594
967,2018,337,2928,1675
968,2018,330,3461,1631
969,2018,327,4424,1930
970,2018,525,9700,7005
971,2018,327,5609,2995
972,2018,106,2253,1985
973,2018,106,1466,990
974,2018,326,4628,3137
975,2018,106,2528,1733
976,2018,320,2285,1054
977,2018,537,1207,1194
978,2018,522,1259,969
979,2018,320,2542,1739
980,2018,206,1415,654
981,2018,537,2406,2178
982,2018,540,2299,1197
983,2018,337,2459,1205
984,2018,206,4425,3922
985,2018,106,2099,2023
986,2018,312,2623,1077
987,2018,327,4967,4567
988,2018,525,1744,1464
989,2018,600,2319,1410
990,2018,106,2019,1756
991,2018,327,1085,726
992,2018,106,1455,741
993,2018,336,3929,3289
994,2018,204,1573,1236
995,2018,320,572,457
996,2018,206,1676,1473
997,2018,336,6604,4154
998,2018,106,2772,1951
999,2018,600,1756,1460
1000,2018,413,2998,2226
