"LopNr","Year","Sun2000niva","DispInkFam04","DispInk04"
79,2019,106,988,436
80,2019,106,868,798
81,2019,327,3820,1747
82,2019,546,2943,1361
83,2019,320,3970,2538
84,2019,206,2357,968
85,2019,106,1870,1196
86,2019,200,2439,1510
87,2019,106,3592,2633
88,2019,535,2940,1764
89,2019,336,2308,1657
90,2019,206,2535,1407
91,2019,336,1131,747
92,2019,106,2725,1347
93,2019,106,1677,737
94,2019,317,1517,1048
95,2019,320,1123,463
96,2019,106,1503,715
97,2019,317,7002,4673
98,2019,320,3870,2572
99,2019,206,1809,1145
100,2019,413,1625,1267
101,2019,206,3512,3061
102,2019,640,1426,905
103,2019,336,2261,1605
104,2019,520,1790,1082
105,2019,640,2650,1126
106,2019,206,2341,1400
107,2019,337,2030,1274
108,2019,106,1782,1382
109,2019,206,3180,2503
110,2019,336,3404,2069
111,2019,336,3028,3018
112,2019,106,4170,3745
113,2019,317,1200,537
114,2019,327,1385,1093
115,2019,106,3172,3084
116,2019,326,7587,4263
117,2019,337,3148,2698
118,2019,106,1112,819
119,2019,327,4786,3294
120,2019,520,1252,1081
121,2019,106,8617,5840
122,2019,326,2344,1581
123,2019,412,3084,2953
124,2019,106,2531,1530
125,2019,536,2908,2562
126,2019,640,849,771
127,2019,525,3437,3085
128,2019,537,1834,836
129,2019,206,1194,979
130,2019,206,4178,3148
131,2019,106,3522,3325
132,2019,106,1168,527
133,2019,106,2572,2059
134,2019,206,2386,1096
135,2019,327,4070,2759
136,2019,327,3903,2444
137,2019,327,1794,1657
138,2019,415,2006,1901
139,2019,204,1794,1120
140,2019,327,2131,1128
141,2019,206,1745,1212
142,2019,206,4668,3092
143,2019,206,1353,1092
144,2019,410,2419,1306
145,2019,204,3038,2206
146,2019,317,2142,999
147,2019,327,3380,3314
148,2019,106,1510,1231
149,2019,204,1024,493
150,2019,106,2461,1910
151,2019,320,1340,713
152,2019,547,2772,2622
153,2019,317,2532,2381
154,2019,100,1717,724
155,2019,106,2206,1586
156,2019,204,2319,1559
157,2019,337,4141,3940
158,2019,327,3920,3376
159,2019,206,3180,1731
160,2019,326,2136,2002
161,2019,106,1637,693
162,2019,106,3992,3863
163,2019,204,1630,1167
164,2019,206,5785,4412
165,2019,106,2805,1122
166,2019,206,1216,852
167,2019,320,8400,7862
168,2019,320,1364,1096
169,2019,106,2449,1341
170,2019,106,1328,1274
171,2019,327,1429,832
172,2019,106,2424,2220
173,2019,200,889,748
174,2019,206,1533,803
175,2019,327,2249,2119
176,2019,106,384,328
177,2019,204,1107,973
178,2019,537,4113,3644
179,2019,337,9745,4613
180,2019,106,2316,1894
181,2019,330,4263,2902
182,2019,327,2660,1390
183,2019,320,2660,1429
184,2019,537,4321,2526
185,2019,106,2439,1264
186,2019,106,1878,1554
187,2019,100,2856,2487
188,2019,206,3168,2752
189,2019,106,3724,3539
190,2019,530,1931,978
191,2019,536,1458,636
192,2019,536,5325,4345
193,2019,327,1516,1258
194,2019,106,1256,959
195,2019,327,1647,838
196,2019,106,2048,1833
197,2019,206,10983,7203
198,2019,413,1502,833
199,2019,336,7288,4489
200,2019,106,5711,2319
201,2019,106,3271,3114
202,2019,327,2526,1702
203,2019,317,1379,1341
204,2019,317,1130,626
205,2019,106,1975,1432
206,2019,537,1195,887
207,2019,320,1046,1038
208,2019,106,1578,739
209,2019,310,2140,1679
210,2019,620,2303,2118
211,2019,106,4002,3028
212,2019,326,5346,2301
213,2019,336,5635,2822
214,2019,106,1845,1736
215,2019,200,1059,641
216,2019,320,1372,1035
217,2019,106,1883,1517
218,2019,327,2952,2573
219,2019,106,3247,1715
220,2019,106,1934,1286
221,2019,327,988,595
222,2019,557,713,663
223,2019,106,5456,2718
224,2019,204,2103,1840
225,2019,106,2313,1195
226,2019,620,1810,1009
227,2019,106,1681,1337
228,2019,106,2012,1502
229,2019,206,2549,1249
230,2019,532,3673,3259
231,2019,106,1116,976
232,2019,320,2967,1968
233,2019,204,1472,946
234,2019,326,3225,1610
235,2019,525,7081,5494
236,2019,106,1540,1223
237,2019,547,744,523
238,2019,536,1871,1601
239,2019,337,1089,1062
240,2019,206,4582,3440
241,2019,327,906,760
242,2019,106,661,472
243,2019,320,1410,1327
244,2019,313,2636,1461
245,2019,106,665,476
246,2019,327,1338,830
247,2019,106,2272,1850
248,2019,206,3846,1924
249,2019,413,1931,1388
250,2019,106,2670,1592
251,2019,336,1118,809
252,2019,106,1682,948
253,2019,336,2128,1625
254,2019,527,3039,2556
255,2019,336,5117,2580
256,2019,336,1768,807
257,2019,536,2540,2193
258,2019,106,988,911
259,2019,336,3311,1990
260,2019,327,2220,2050
261,2019,327,2769,2292
262,2019,106,1960,830
263,2019,206,3233,1469
264,2019,317,4724,1932
265,2019,336,4345,1955
266,2019,106,2225,898
267,2019,327,2449,1552
268,2019,206,4456,4262
269,2019,106,2656,2367
270,2019,547,5220,2079
271,2019,547,1977,1688
272,2019,547,6466,5915
273,2019,316,3564,2853
274,2019,336,6223,5929
275,2019,106,1671,1482
276,2019,337,3680,2246
277,2019,106,849,840
278,2019,547,3162,2955
279,2019,536,1770,1589
280,2019,106,1230,1176
281,2019,206,3756,2203
282,2019,317,5478,4002
283,2019,520,6767,3805
284,2019,336,4115,2404
285,2019,206,1390,794
286,2019,327,1245,635
287,2019,326,1957,1584
288,2019,106,1388,596
289,2019,317,3550,1599
290,2019,327,6778,4440
291,2019,327,2367,2072
292,2019,317,2094,1333
293,2019,556,11917,6028
294,2019,412,2415,2318
295,2019,320,1253,1134
296,2019,206,2618,2135
297,2019,106,542,266
298,2019,327,3325,2800
299,2019,204,1993,1100
300,2019,327,1009,738
301,2019,204,1858,1184
302,2019,106,579,267
303,2019,520,4216,2684
304,2019,413,1321,1113
305,2019,320,2537,1973
306,2019,204,1830,1761
307,2019,527,2501,1354
308,2019,317,4221,3123
309,2019,326,1951,850
310,2019,106,1089,711
311,2019,206,851,390
312,2019,106,1322,593
313,2019,206,2412,1775
314,2019,106,3816,3471
315,2019,333,4602,4158
316,2019,525,2697,1091
317,2019,520,5782,5437
318,2019,106,1810,892
319,2019,327,2233,1443
320,2019,526,3055,1799
321,2019,320,3890,3358
322,2019,200,1305,1026
323,2019,320,4228,1708
324,2019,106,2627,2578
325,2019,106,1627,1316
326,2019,337,769,365
327,2019,327,1847,1667
328,2019,320,1457,1344
329,2019,106,840,599
330,2019,520,2308,1043
331,2019,536,5239,2257
332,2019,106,2735,2235
333,2019,520,4583,4165
334,2019,106,2061,1161
335,2019,532,2542,1172
336,2019,206,3064,1661
337,2019,106,727,669
338,2019,412,4229,2367
339,2019,206,2598,2268
340,2019,336,1627,784
341,2019,327,2050,823
342,2019,106,1420,1302
343,2019,327,2843,2026
344,2019,547,5189,3165
345,2019,415,1525,727
346,2019,204,2537,1327
347,2019,336,3873,2530
348,2019,206,3227,1457
349,2019,320,2880,2563
350,2019,600,7468,5916
351,2019,206,3212,2563
352,2019,327,9040,6332
353,2019,106,2321,1161
354,2019,333,5655,3003
355,2019,337,1101,731
356,2019,206,13104,7081
357,2019,106,2589,2284
358,2019,412,5474,4176
359,2019,336,1431,1200
360,2019,327,3761,3412
361,2019,106,1336,1073
362,2019,106,1325,1102
363,2019,532,5106,3711
364,2019,557,3084,2188
365,2019,537,12218,10624
366,2019,106,1535,1086
367,2019,527,10670,9771
368,2019,106,954,661
369,2019,415,2761,2336
370,2019,336,1279,703
371,2019,337,2058,1680
372,2019,327,557,445
373,2019,106,599,578
374,2019,412,3173,1792
375,2019,206,2213,1555
376,2019,327,2025,1062
377,2019,337,7377,4664
378,2019,106,3487,1600
379,2019,206,1546,964
380,2019,336,3553,3334
381,2019,327,4709,4288
382,2019,327,5271,4409
383,2019,326,6095,4756
384,2019,106,1585,1218
385,2019,206,1922,1126
386,2019,547,2244,1824
387,2019,206,7041,5727
388,2019,310,2970,1659
389,2019,317,2046,1851
390,2019,106,1815,855
391,2019,317,3034,1610
392,2019,106,3894,3126
393,2019,337,2891,1202
394,2019,557,6140,2796
395,2019,106,1542,1356
396,2019,337,1839,915
397,2019,106,3887,2221
398,2019,546,6337,3460
399,2019,320,3081,1577
400,2019,336,2437,2409
401,2019,106,3352,2215
402,2019,327,1810,1507
403,2019,333,1353,1266
404,2019,106,1187,849
405,2019,337,1438,930
406,2019,327,2835,1670
407,2019,317,2106,1845
408,2019,412,9923,5936
409,2019,326,4969,3414
410,2019,536,989,710
411,2019,527,8085,4536
412,2019,333,3699,1818
413,2019,320,1133,1103
414,2019,106,5460,2717
415,2019,106,2585,1103
416,2019,327,3038,2452
417,2019,337,4852,2271
418,2019,537,1654,1427
419,2019,106,2151,1388
420,2019,206,978,612
421,2019,557,2234,1699
422,2019,320,5890,3769
423,2019,206,2421,1395
424,2019,337,426,342
425,2019,336,3226,2109
426,2019,336,11074,8236
427,2019,106,5701,4177
428,2019,327,2555,1741
429,2019,106,1757,1032
430,2019,317,1768,1596
431,2019,547,2852,1167
432,2019,336,2364,2129
433,2019,106,3002,2038
434,2019,106,816,411
435,2019,336,1787,812
436,2019,536,10529,6590
437,2019,557,1091,869
438,2019,320,1389,691
439,2019,337,2215,1373
440,2019,206,5358,3631
441,2019,527,6715,3550
442,2019,206,1783,1716
443,2019,106,7921,5514
444,2019,327,4953,4712
445,2019,106,4178,1900
446,2019,640,6023,2779
447,2019,327,2591,2255
448,2019,527,4206,1661
449,2019,536,2785,1107
450,2019,317,5073,3343
451,2019,106,2781,2343
452,2019,320,2019,1040
453,2019,333,2486,1511
454,2019,317,2063,1632
455,2019,520,3514,1872
456,2019,327,4815,2211
457,2019,106,763,368
458,2019,527,961,856
459,2019,412,3075,2788
460,2019,317,5554,3198
461,2019,537,2439,1966
462,2019,336,3275,2488
463,2019,320,3032,2347
464,2019,106,2013,1814
465,2019,547,3041,2289
466,2019,337,2733,2587
467,2019,337,5486,2852
468,2019,327,3071,1356
469,2019,106,2276,2099
470,2019,327,2304,1088
471,2019,527,1180,689
472,2019,327,6855,3604
473,2019,106,1531,1443
474,2019,200,1476,585
475,2019,320,1388,720
476,2019,310,2023,820
477,2019,106,1458,725
478,2019,327,963,709
479,2019,106,1778,1694
480,2019,106,2856,1515
481,2019,327,1982,942
482,2019,106,906,488
483,2019,326,3450,3050
484,2019,320,3217,1279
485,2019,640,5498,2278
486,2019,106,1312,681
487,2019,535,5215,3590
488,2019,200,996,610
489,2019,326,1978,872
490,2019,520,3434,2309
491,2019,106,1787,1607
492,2019,106,1105,1099
493,2019,336,2775,1527
494,2019,337,5976,5550
495,2019,530,4135,3093
496,2019,100,10812,8475
497,2019,106,798,741
498,2019,336,2722,2059
499,2019,106,5223,3440
500,2019,327,959,422
501,2019,336,2693,2435
502,2019,106,7073,6837
503,2019,337,1385,600
504,2019,106,3329,2546
505,2019,106,3329,2990
506,2019,620,1140,608
507,2019,545,3634,3508
508,2019,327,6343,4275
509,2019,320,2561,2351
510,2019,413,1579,1021
511,2019,106,3297,2280
512,2019,336,6077,5647
513,2019,537,8314,4183
514,2019,320,4006,2389
515,2019,106,866,348
516,2019,327,1437,905
517,2019,106,2561,1445
518,2019,545,8210,4288
519,2019,106,1359,1273
520,2019,525,1387,1148
521,2019,106,2269,1518
522,2019,537,4342,1971
523,2019,327,1399,971
524,2019,106,784,592
525,2019,413,2163,892
526,2019,106,5777,4043
527,2019,206,950,782
528,2019,537,4032,1739
529,2019,206,1491,850
530,2019,337,3447,2801
531,2019,547,1400,630
532,2019,336,7161,4702
533,2019,206,4580,4006
534,2019,200,1894,1656
535,2019,415,2576,1767
536,2019,527,5475,3169
537,2019,317,2029,1761
538,2019,326,2160,1689
539,2019,327,3873,2725
540,2019,415,2515,1753
541,2019,537,2855,2774
542,2019,527,4789,3597
543,2019,106,1429,696
544,2019,547,4018,3378
545,2019,106,1231,869
546,2019,336,6066,4445
547,2019,106,1279,888
548,2019,336,2279,2077
549,2019,537,3964,3056
550,2019,327,1368,1014
551,2019,413,4963,3056
552,2019,336,1478,1370
553,2019,320,5030,3718
554,2019,106,2250,1492
555,2019,413,8165,7730
556,2019,206,2258,1030
557,2019,333,3277,1924
558,2019,106,6102,3390
559,2019,547,2926,2581
560,2019,106,5691,3932
561,2019,106,2044,1779
562,2019,537,4932,4218
563,2019,527,4819,3282
564,2019,336,2320,1920
565,2019,106,2320,2163
566,2019,546,3955,2524
567,2019,555,2843,1287
568,2019,327,5508,2490
569,2019,327,4180,3068
570,2019,536,5324,3898
571,2019,412,4867,3714
572,2019,106,3588,2551
573,2019,535,1824,797
574,2019,526,2991,2222
575,2019,106,840,442
576,2019,206,3890,1844
577,2019,106,2574,1693
578,2019,317,4035,3703
579,2019,327,1983,1189
580,2019,206,2144,1499
581,2019,546,1550,1502
582,2019,200,1710,1284
583,2019,336,1583,634
584,2019,106,2580,1527
585,2019,320,4014,1993
586,2019,106,900,586
587,2019,327,2007,1521
588,2019,327,1526,812
589,2019,200,2536,1924
590,2019,525,11576,7577
591,2019,317,3106,2431
592,2019,327,1815,1601
593,2019,106,2637,2316
594,2019,336,3435,2539
595,2019,320,646,461
596,2019,327,5962,5218
597,2019,320,1891,1601
598,2019,537,913,712
599,2019,206,1597,1090
600,2019,336,7649,3684
601,2019,413,2586,2477
602,2019,327,9310,5863
603,2019,206,1614,1109
604,2019,336,4895,2041
605,2019,536,2707,2333
606,2019,206,1182,728
607,2019,525,3984,3045
608,2019,206,1857,1545
609,2019,320,2562,1202
610,2019,600,4406,4382
611,2019,106,1695,715
612,2019,330,1527,598
613,2019,547,2648,2043
614,2019,412,10015,5384
615,2019,333,1178,475
616,2019,547,4514,2212
617,2019,317,3375,2058
618,2019,106,894,464
619,2019,317,1716,1319
620,2019,106,857,803
621,2019,106,1119,1005
622,2019,200,1156,1110
623,2019,106,2249,1108
624,2019,106,2093,2066
625,2019,106,1786,1160
626,2019,412,2284,2200
627,2019,537,7209,3339
628,2019,530,2171,1240
629,2019,337,745,648
630,2019,536,5587,5181
631,2019,527,2403,1672
632,2019,327,1257,942
633,2019,106,2555,1071
634,2019,320,1257,1009
635,2019,106,4343,3356
636,2019,530,2113,1262
637,2019,320,4477,3990
638,2019,106,4438,3921
639,2019,204,10257,4776
640,2019,206,1980,1648
641,2019,106,1853,1473
642,2019,320,768,478
643,2019,337,4846,4328
644,2019,520,6955,6550
645,2019,106,1096,576
646,2019,547,20792,15015
647,2019,206,2769,2647
648,2019,106,1636,803
649,2019,412,3746,3034
650,2019,100,1424,1130
651,2019,327,6333,2725
652,2019,206,4250,1906
653,2019,337,8076,4505
654,2019,106,2574,2456
655,2019,206,1975,1033
656,2019,313,2097,1476
657,2019,336,2804,1241
658,2019,336,1199,1164
659,2019,106,2024,1116
660,2019,536,3375,3176
661,2019,327,3191,1604
662,2019,327,4562,2081
663,2019,106,3039,1765
664,2019,106,3783,3634
665,2019,106,1141,588
666,2019,336,952,591
667,2019,323,1509,971
668,2019,106,6215,2788
669,2019,106,1714,1063
670,2019,327,2497,2041
671,2019,525,6048,5886
672,2019,106,1958,1108
673,2019,640,5178,3467
674,2019,206,1663,827
675,2019,327,2640,2094
676,2019,326,1515,789
677,2019,106,1959,1037
678,2019,317,1755,1199
679,2019,320,4476,2763
680,2019,317,3669,1958
681,2019,525,2878,1617
682,2019,525,2884,1168
683,2019,337,6099,5815
684,2019,106,1699,1623
685,2019,317,11739,10240
686,2019,316,4341,3609
687,2019,413,2340,1011
688,2019,537,3950,1948
689,2019,527,3606,1556
690,2019,106,1360,1211
691,2019,106,3148,1842
692,2019,332,8488,7278
693,2019,206,2459,1730
694,2019,106,2015,937
695,2019,106,2386,2096
696,2019,106,3412,3012
697,2019,327,3778,3553
698,2019,206,1135,997
699,2019,106,1949,1565
700,2019,536,3059,1767
701,2019,337,1995,831
702,2019,417,2503,1899
703,2019,320,2988,1338
704,2019,313,5098,4169
705,2019,317,4395,3647
706,2019,206,3088,2676
707,2019,206,491,224
708,2019,320,4059,3909
709,2019,317,1484,832
710,2019,525,5944,3875
711,2019,206,1803,831
712,2019,527,10302,7313
713,2019,326,3037,1441
714,2019,320,1035,841
715,2019,106,2400,1288
716,2019,527,2928,1734
717,2019,320,5166,4259
718,2019,547,1899,994
719,2019,520,8009,4601
720,2019,313,2714,2072
721,2019,536,7255,3165
722,2019,323,1872,1411
723,2019,320,1253,734
724,2019,412,3120,2127
725,2019,527,2481,1843
726,2019,536,6320,2613
727,2019,106,1188,941
728,2019,320,2067,863
729,2019,204,2289,1155
730,2019,327,794,524
731,2019,106,1161,935
732,2019,532,12630,6993
733,2019,317,1783,1735
734,2019,106,1823,1222
735,2019,525,2488,1116
736,2019,320,7389,3442
737,2019,327,2448,2289
738,2019,337,8947,6050
739,2019,206,1884,1305
740,2019,537,3208,2655
741,2019,415,2048,1966
742,2019,206,3821,3034
743,2019,320,947,844
744,2019,106,2264,1631
745,2019,557,1623,1241
746,2019,413,3694,2656
747,2019,206,1852,1823
748,2019,337,4388,4304
749,2019,640,5965,4254
750,2019,106,3270,2840
751,2019,537,6654,6035
752,2019,547,3409,2183
753,2019,106,1901,1393
754,2019,555,1336,1272
755,2019,206,813,513
756,2019,640,1385,612
757,2019,317,2011,1068
758,2019,327,1817,939
759,2019,323,3995,2514
760,2019,106,929,377
761,2019,537,11556,5997
762,2019,320,1300,846
763,2019,206,6678,4653
764,2019,620,1196,808
765,2019,333,822,394
766,2019,320,2576,2220
767,2019,206,3764,2565
768,2019,327,6691,4165
769,2019,640,1753,989
770,2019,320,2043,1829
771,2019,320,3998,3130
772,2019,620,4365,2761
773,2019,310,3070,2372
774,2019,320,2965,2413
775,2019,547,4777,2677
776,2019,106,1350,648
777,2019,327,2175,1575
778,2019,547,992,910
779,2019,106,1325,1058
780,2019,317,962,417
781,2019,106,2811,1272
782,2019,547,2686,1402
783,2019,327,3995,1879
784,2019,327,1803,920
785,2019,106,3127,2304
786,2019,547,3233,2861
787,2019,106,1435,662
788,2019,206,3793,1671
789,2019,106,3055,2651
790,2019,317,4097,3298
791,2019,106,4364,3932
792,2019,106,1415,1203
793,2019,106,5563,3135
794,2019,530,3150,1708
795,2019,327,5322,3684
796,2019,106,2684,2487
797,2019,530,5716,4895
798,2019,326,6612,4597
799,2019,106,2029,1553
800,2019,547,2991,2290
801,2019,317,2710,1647
802,2019,106,2876,1532
803,2019,317,1722,723
804,2019,310,3584,2877
805,2019,320,10889,4915
806,2019,327,3367,2213
807,2019,317,4309,4288
808,2019,336,1701,768
809,2019,327,3705,2963
810,2019,415,2323,1654
811,2019,206,484,221
812,2019,333,877,640
813,2019,106,3544,1690
814,2019,317,939,757
815,2019,106,6456,4246
816,2019,330,4671,2919
817,2019,330,1532,787
818,2019,527,7919,5255
819,2019,547,3031,2861
820,2019,106,2019,1482
821,2019,327,5840,4515
822,2019,410,2639,2264
823,2019,204,1490,1125
824,2019,415,4759,2470
825,2019,536,4855,2451
826,2019,320,4925,3469
827,2019,333,4183,2434
828,2019,327,3758,1847
829,2019,106,725,589
830,2019,537,4993,2948
831,2019,520,2837,1348
832,2019,106,3154,2445
833,2019,204,1711,1243
834,2019,106,1203,962
835,2019,327,2735,1973
836,2019,336,10695,9216
837,2019,317,3706,3699
838,2019,206,2185,1846
839,2019,326,2599,2172
840,2019,106,451,431
841,2019,337,3971,3035
842,2019,106,1214,1070
843,2019,327,2132,1783
844,2019,337,7026,3443
845,2019,317,1402,1257
846,2019,336,1907,1530
847,2019,106,1254,601
848,2019,106,969,459
849,2019,106,701,465
850,2019,106,4460,2153
851,2019,546,1581,680
852,2019,527,1737,1492
853,2019,106,641,466
854,2019,206,1789,1126
855,2019,327,1557,1252
856,2019,106,4130,4012
857,2019,317,4901,2216
858,2019,323,2686,1719
859,2019,106,1888,1342
860,2019,106,1508,1086
861,2019,320,1965,1246
862,2019,327,1776,1491
863,2019,527,3340,2187
864,2019,547,3410,3089
865,2019,327,2472,2307
866,2019,337,4442,2388
867,2019,327,2636,1872
868,2019,526,8099,6931
869,2019,106,1715,756
870,2019,106,1976,1136
871,2019,322,4569,4336
872,2019,327,4308,3273
873,2019,327,2160,1730
874,2019,106,2006,839
875,2019,106,609,349
876,2019,327,3300,1863
877,2019,327,2940,1169
878,2019,336,2327,1878
879,2019,206,4903,3014
880,2019,555,2090,1457
881,2019,206,3215,2046
882,2019,106,1116,557
883,2019,317,2569,1790
884,2019,336,2241,1598
885,2019,327,2311,1793
886,2019,313,3953,1698
887,2019,106,3185,1351
888,2019,527,1195,643
889,2019,106,579,302
890,2019,547,6034,5738
891,2019,320,1441,1132
892,2019,527,2379,1579
893,2019,206,982,895
894,2019,413,4545,3360
895,2019,106,1657,777
896,2019,317,5880,4526
897,2019,337,2586,1029
898,2019,106,1511,1376
899,2019,557,2559,1845
900,2019,327,3665,3143
901,2019,204,2888,1634
902,2019,206,5333,2461
903,2019,557,3479,1527
904,2019,106,2066,1825
905,2019,106,4713,2700
906,2019,106,1649,698
907,2019,106,1116,516
908,2019,106,3160,3046
909,2019,532,7556,3343
910,2019,106,2451,1595
911,2019,106,2520,2254
912,2019,320,621,531
913,2019,326,5818,2781
914,2019,320,3922,2836
915,2019,106,4808,3900
916,2019,327,724,374
917,2019,106,3831,3512
918,2019,337,7570,5599
919,2019,327,4572,4317
920,2019,536,5699,4225
921,2019,206,1295,1264
922,2019,106,445,326
923,2019,106,2116,1745
924,2019,640,2705,1816
925,2019,106,2870,2479
926,2019,527,5060,4403
927,2019,106,1734,1284
928,2019,320,1479,658
929,2019,106,1694,1006
930,2019,327,1202,985
931,2019,200,6064,5124
932,2019,527,2265,1370
933,2019,106,1810,1500
934,2019,336,1693,996
935,2019,547,1252,740
936,2019,106,2643,2319
937,2019,536,5963,2903
938,2019,600,2831,2136
939,2019,327,1870,1086
940,2019,327,3885,3427
941,2019,106,3003,2845
942,2019,106,3793,2091
943,2019,320,13291,12898
944,2019,327,3273,1616
945,2019,206,4787,2853
946,2019,106,5306,4887
947,2019,310,4744,2202
948,2019,106,1908,1758
949,2019,527,1934,1292
950,2019,320,2514,1155
951,2019,336,1040,529
952,2019,317,2035,995
953,2019,327,1785,1660
954,2019,327,4175,3578
955,2019,547,1959,1743
956,2019,106,13308,9184
957,2019,206,1153,1049
958,2019,547,10317,4282
959,2019,320,1692,1222
960,2019,320,2515,1265
961,2019,106,1460,1366
962,2019,106,2597,1177
963,2019,327,2176,1412
964,2019,106,1323,593
965,2019,337,6038,5784
966,2019,525,2038,1636
967,2019,337,3002,1718
968,2019,330,3479,1639
969,2019,327,4412,1925
970,2019,525,9679,6990
971,2019,327,5618,2999
972,2019,106,2257,1989
973,2019,106,1501,1014
974,2019,326,4735,3209
975,2019,106,2511,1721
976,2019,327,2297,1059
977,2019,537,1219,1206
978,2019,522,1283,987
979,2019,320,2523,1726
980,2019,206,1423,658
981,2019,537,2462,2229
982,2019,540,2350,1223
983,2019,337,2522,1236
984,2019,206,4536,4021
985,2019,106,2079,2003
986,2019,312,2655,1091
987,2019,327,4921,4525
988,2019,525,1772,1488
989,2019,600,2377,1445
990,2019,106,2041,1775
991,2019,327,1085,726
992,2019,106,1487,757
993,2019,336,3964,3318
994,2019,204,1585,1246
995,2019,320,574,458
996,2019,206,1686,1482
997,2019,336,6684,4204
998,2019,106,2768,1949
999,2019,600,1756,1460
1000,2019,413,2978,2211
