"LopNr","Year","Sun2000niva","DispInkFam04","DispInk04"
214,2016,106,1769,1665
215,2016,200,1007,610
216,2016,320,1319,995
217,2016,106,1847,1488
218,2016,327,2860,2493
219,2016,106,3132,1654
220,2016,106,1870,1243
221,2016,327,963,580
222,2016,557,696,647
223,2016,106,5319,2650
224,2016,204,2107,1843
225,2016,106,2250,1162
226,2016,620,1785,995
227,2016,106,1656,1317
228,2016,106,1955,1460
229,2016,206,2381,1167
230,2016,532,3644,3233
231,2016,106,1071,937
232,2016,320,2898,1922
233,2016,204,1453,934
234,2016,326,3060,1527
235,2016,525,6801,5277
236,2016,106,1528,1214
237,2016,415,704,495
238,2016,536,1780,1523
239,2016,337,1044,1018
240,2016,206,4464,3352
241,2016,327,861,722
242,2016,106,652,466
243,2016,320,1375,1294
244,2016,313,2541,1409
245,2016,106,648,464
246,2016,327,1326,822
247,2016,106,2184,1778
248,2016,206,3801,1901
249,2016,413,1867,1342
250,2016,106,2681,1598
251,2016,336,1063,769
252,2016,106,1625,916
253,2016,336,1960,1497
254,2016,527,2965,2493
255,2016,336,4826,2433
256,2016,336,1718,785
257,2016,536,2469,2132
258,2016,106,951,877
259,2016,336,3278,1970
260,2016,327,2152,1987
261,2016,327,2641,2186
262,2016,106,1935,820
263,2016,206,3177,1444
264,2016,317,4593,1879
265,2016,336,4312,1940
266,2016,106,2147,866
267,2016,327,2357,1494
268,2016,206,4311,4124
269,2016,106,2477,2207
270,2016,547,5215,2077
271,2016,547,1919,1638
272,2016,547,6340,5799
273,2016,316,3353,2684
274,2016,336,6206,5913
275,2016,106,1673,1484
276,2016,337,3496,2134
277,2016,106,838,829
278,2016,547,3125,2921
279,2016,536,1767,1587
280,2016,106,1191,1139
281,2016,206,3755,2202
282,2016,317,5425,3963
283,2016,520,6441,3621
284,2016,336,4043,2362
285,2016,206,1361,778
286,2016,327,1166,595
287,2016,326,1869,1513
288,2016,106,1344,577
289,2016,317,3570,1608
290,2016,327,6835,4477
291,2016,327,2339,2048
292,2016,317,2052,1306
293,2016,556,11371,5752
294,2016,412,2331,2238
295,2016,320,1201,1087
296,2016,206,2521,2056
297,2016,106,517,253
298,2016,327,3207,2700
299,2016,204,1882,1039
300,2016,327,973,711
301,2016,204,1818,1159
302,2016,106,575,266
303,2016,520,4066,2589
304,2016,336,1263,1064
305,2016,320,2532,1969
306,2016,204,1781,1714
307,2016,527,2445,1323
308,2016,317,4085,3022
309,2016,326,1875,817
310,2016,106,1075,702
311,2016,206,816,374
312,2016,106,1272,571
313,2016,206,2316,1704
314,2016,106,3681,3348
315,2016,333,4438,4009
316,2016,525,2594,1049
317,2016,520,5633,5297
318,2016,106,1697,836
319,2016,327,2156,1394
320,2016,526,2968,1748
321,2016,320,3871,3342
322,2016,200,1295,1018
323,2016,320,4158,1680
324,2016,106,2587,2539
325,2016,106,1594,1290
326,2016,337,764,362
327,2016,327,1777,1604
328,2016,320,1396,1288
329,2016,106,831,593
330,2016,520,2272,1027
331,2016,536,4986,2148
332,2016,106,2633,2152
333,2016,520,4377,3977
334,2016,106,2010,1132
335,2016,326,2454,1132
336,2016,206,2962,1605
337,2016,106,698,642
338,2016,412,4147,2321
339,2016,206,2504,2186
340,2016,336,1598,770
341,2016,327,1968,790
342,2016,106,1347,1235
343,2016,327,2816,2006
344,2016,547,5123,3125
345,2016,415,1511,720
346,2016,204,2439,1276
347,2016,336,3759,2455
348,2016,206,3058,1381
349,2016,320,2809,2500
350,2016,536,7085,5613
351,2016,206,3230,2577
352,2016,327,8675,6076
353,2016,106,2292,1147
354,2016,333,5559,2952
355,2016,337,1085,720
356,2016,206,12518,6764
357,2016,106,2567,2265
358,2016,412,5334,4070
359,2016,336,1358,1139
360,2016,327,3754,3406
361,2016,106,1312,1053
362,2016,106,1261,1049
363,2016,317,5045,3667
364,2016,557,3019,2142
365,2016,537,11934,10377
366,2016,106,1543,1092
367,2016,527,10414,9537
368,2016,106,902,625
369,2016,415,2611,2209
370,2016,336,1245,684
371,2016,337,1982,1618
372,2016,327,537,429
373,2016,106,590,570
374,2016,412,2977,1681
375,2016,206,2093,1471
376,2016,327,1936,1015
377,2016,337,7034,4447
378,2016,106,3359,1541
379,2016,206,1442,899
380,2016,336,3551,3332
381,2016,327,4515,4112
382,2016,327,4984,4169
383,2016,326,5859,4571
384,2016,106,1512,1162
385,2016,206,1878,1100
386,2016,547,2142,1741
387,2016,206,6677,5431
388,2016,310,2821,1576
389,2016,317,1964,1777
390,2016,106,1757,828
391,2016,317,2964,1573
392,2016,106,3755,3014
393,2016,337,2796,1163
394,2016,557,5786,2635
395,2016,106,1482,1304
396,2016,337,1749,870
397,2016,106,3743,2139
398,2016,327,6159,3363
399,2016,320,3005,1538
400,2016,336,2378,2350
401,2016,106,3286,2172
402,2016,327,1722,1434
403,2016,333,1347,1261
404,2016,106,1138,814
405,2016,337,1379,891
406,2016,327,2743,1615
407,2016,317,2068,1812
408,2016,412,9628,5760
409,2016,326,4808,3303
410,2016,106,967,694
411,2016,527,8105,4547
412,2016,333,3538,1739
413,2016,320,1091,1062
414,2016,106,5135,2555
415,2016,106,2420,1033
416,2016,327,2936,2370
417,2016,337,4770,2232
418,2016,537,1569,1354
419,2016,106,2104,1358
420,2016,206,918,574
421,2016,557,2087,1587
422,2016,320,5676,3632
423,2016,206,2339,1348
424,2016,337,409,329
425,2016,336,3280,2144
426,2016,336,10755,7999
427,2016,106,5591,4097
428,2016,327,2549,1737
429,2016,106,1720,1010
430,2016,317,1737,1568
431,2016,547,2765,1131
432,2016,106,2301,2072
433,2016,106,2965,2013
434,2016,106,799,402
435,2016,336,1720,782
436,2016,536,10297,6445
437,2016,106,1063,846
438,2016,320,1380,687
439,2016,337,2106,1306
440,2016,206,5137,3482
441,2016,527,6664,3523
442,2016,206,1765,1698
443,2016,106,7641,5319
444,2016,327,4914,4675
445,2016,106,4067,1849
446,2016,336,5931,2736
447,2016,327,2605,2267
448,2016,527,4121,1627
449,2016,536,2689,1069
450,2016,317,4875,3213
451,2016,106,2635,2220
452,2016,320,2001,1031
453,2016,333,2433,1479
454,2016,317,1952,1544
455,2016,520,3349,1784
456,2016,327,4581,2104
457,2016,106,749,361
458,2016,527,924,823
459,2016,412,3088,2800
460,2016,317,5444,3135
461,2016,537,2333,1881
462,2016,336,3199,2430
463,2016,320,2914,2255
464,2016,106,1972,1777
465,2016,547,2891,2176
466,2016,337,2625,2485
467,2016,337,5350,2781
468,2016,327,2987,1318
469,2016,106,2185,2015
470,2016,327,2311,1091
471,2016,527,1111,648
472,2016,327,6683,3514
473,2016,106,1467,1383
474,2016,200,1416,562
475,2016,320,1383,718
476,2016,310,1955,792
477,2016,106,1424,708
478,2016,327,949,699
479,2016,106,1730,1648
480,2016,106,2881,1529
481,2016,327,1895,901
482,2016,106,907,488
483,2016,326,3341,2953
484,2016,320,3112,1237
485,2016,640,5413,2243
486,2016,106,1278,663
487,2016,526,5011,3449
488,2016,200,957,586
489,2016,326,1892,834
490,2016,520,3285,2208
491,2016,106,1688,1518
492,2016,106,1090,1084
493,2016,336,2691,1481
494,2016,337,5722,5314
495,2016,326,4029,3014
496,2016,100,10728,8409
497,2016,106,772,717
498,2016,336,2703,2045
499,2016,106,5229,3444
500,2016,327,916,403
501,2016,336,2557,2312
502,2016,106,6868,6639
503,2016,337,1355,587
504,2016,106,3236,2475
505,2016,106,3151,2830
506,2016,547,1125,600
507,2016,545,3549,3426
508,2016,327,5994,4040
509,2016,320,2523,2316
510,2016,413,1482,959
511,2016,106,3225,2230
512,2016,336,5928,5509
513,2016,537,8173,4112
514,2016,320,3989,2379
515,2016,106,832,334
516,2016,327,1385,872
517,2016,106,2466,1391
518,2016,320,7975,4165
519,2016,106,1333,1249
520,2016,525,1342,1111
521,2016,106,2169,1451
522,2016,537,4365,1982
523,2016,327,1363,946
524,2016,106,755,570
525,2016,413,2100,866
526,2016,106,5577,3903
527,2016,206,903,744
528,2016,537,3828,1651
529,2016,206,1422,811
530,2016,337,3455,2807
531,2016,106,1344,605
532,2016,336,7025,4613
533,2016,206,4457,3898
534,2016,200,1797,1571
535,2016,106,2452,1682
536,2016,527,5391,3121
537,2016,317,1973,1712
538,2016,326,2115,1654
539,2016,327,3732,2625
540,2016,336,2478,1727
541,2016,537,2878,2797
542,2016,527,4769,3582
543,2016,106,1329,647
544,2016,547,3957,3327
545,2016,106,1163,821
546,2016,336,5963,4369
547,2016,106,1215,844
548,2016,336,2192,1998
549,2016,537,3944,3041
550,2016,327,1317,976
551,2016,413,4768,2936
552,2016,336,1413,1310
553,2016,320,4735,3500
554,2016,106,2168,1437
555,2016,413,7694,7285
556,2016,206,2198,1003
557,2016,333,3272,1922
558,2016,106,5967,3315
559,2016,547,2796,2466
560,2016,106,5517,3812
561,2016,106,1992,1734
562,2016,537,4827,4128
563,2016,527,4620,3146
564,2016,336,2345,1941
565,2016,106,2212,2062
566,2016,326,3982,2541
567,2016,106,2647,1198
568,2016,327,5489,2481
569,2016,327,4104,3013
570,2016,536,5111,3742
571,2016,412,4628,3531
572,2016,106,3609,2566
573,2016,327,1776,776
574,2016,526,2950,2192
575,2016,106,786,414
576,2016,206,3666,1738
577,2016,106,2490,1638
578,2016,317,4038,3706
579,2016,327,1948,1168
580,2016,206,2021,1413
581,2016,106,1463,1417
582,2016,200,1636,1228
583,2016,336,1562,626
584,2016,106,2475,1465
585,2016,320,3856,1914
586,2016,106,886,577
587,2016,327,1916,1452
588,2016,327,1477,786
589,2016,200,2494,1892
590,2016,525,11384,7451
591,2016,317,3063,2398
592,2016,327,1785,1575
593,2016,106,2619,2300
594,2016,336,3355,2480
595,2016,320,650,463
596,2016,327,5735,5019
597,2016,320,1794,1519
598,2016,537,898,700
599,2016,206,1528,1042
600,2016,336,7445,3586
601,2016,413,2578,2470
602,2016,327,9273,5840
603,2016,206,1606,1104
604,2016,336,4731,1973
605,2016,536,2592,2234
606,2016,206,1177,725
607,2016,525,3887,2971
608,2016,206,1827,1520
609,2016,320,2411,1132
610,2016,327,4245,4222
611,2016,106,1695,715
612,2016,330,1434,562
613,2016,547,2582,1992
614,2016,412,9782,5259
615,2016,333,1154,466
616,2016,547,4256,2086
617,2016,317,3209,1957
618,2016,106,887,460
619,2016,317,1702,1308
620,2016,106,844,791
621,2016,106,1080,970
622,2016,200,1100,1056
623,2016,106,2159,1063
624,2016,106,2050,2024
625,2016,106,1796,1166
626,2016,412,2172,2092
627,2016,537,6940,3214
628,2016,106,2127,1214
629,2016,337,703,611
630,2016,536,5575,5170
631,2016,527,2326,1618
632,2016,327,1194,895
633,2016,106,2429,1018
634,2016,320,1244,998
635,2016,106,4269,3299
636,2016,206,2077,1241
637,2016,320,4280,3814
638,2016,106,4344,3838
639,2016,204,9774,4552
640,2016,206,1906,1586
641,2016,106,1834,1457
642,2016,320,735,457
643,2016,337,4906,4381
644,2016,520,7031,6622
645,2016,106,1089,573
646,2016,547,20020,14458
647,2016,206,2715,2595
648,2016,106,1592,782
649,2016,412,3666,2969
650,2016,100,1363,1082
651,2016,327,5960,2564
652,2016,206,4099,1838
653,2016,337,7750,4324
654,2016,106,2555,2438
655,2016,206,1945,1017
656,2016,313,1993,1403
657,2016,336,2788,1234
658,2016,336,1181,1147
659,2016,106,2015,1111
660,2016,536,3385,3185
661,2016,327,3094,1556
662,2016,327,4479,2043
663,2016,106,2927,1700
664,2016,106,3568,3428
665,2016,106,1101,567
666,2016,336,891,553
667,2016,323,1461,940
668,2016,106,6270,2812
669,2016,106,1650,1023
670,2016,327,2483,2030
671,2016,525,5946,5787
672,2016,106,1861,1054
673,2016,640,5066,3392
674,2016,206,1603,797
675,2016,327,2610,2070
676,2016,326,1446,753
677,2016,106,1947,1031
678,2016,317,1699,1161
679,2016,320,4197,2591
680,2016,317,3591,1916
681,2016,525,2791,1568
682,2016,525,2900,1175
683,2016,337,6025,5745
684,2016,106,1648,1574
685,2016,317,11536,10063
686,2016,106,4127,3431
687,2016,413,2354,1017
688,2016,537,3660,1805
689,2016,527,3455,1491
690,2016,106,1348,1201
691,2016,106,2969,1737
692,2016,332,8289,7108
693,2016,206,2420,1702
694,2016,106,1932,898
695,2016,106,2277,2001
696,2016,106,3314,2926
697,2016,327,3679,3460
698,2016,206,1098,964
699,2016,106,1949,1565
700,2016,536,2908,1680
701,2016,337,1969,820
702,2016,417,2406,1826
703,2016,320,2911,1303
704,2016,313,4987,4078
705,2016,317,4278,3550
706,2016,206,2921,2531
707,2016,206,476,217
708,2016,320,3879,3736
709,2016,317,1460,819
710,2016,525,5834,3804
711,2016,206,1756,809
712,2016,527,9818,6969
713,2016,326,2927,1389
714,2016,320,1016,826
715,2016,106,2317,1244
716,2016,527,2900,1717
717,2016,320,4955,4085
718,2016,520,1889,989
719,2016,520,8038,4617
720,2016,313,2701,2062
721,2016,536,7274,3173
722,2016,323,1805,1361
723,2016,320,1225,717
724,2016,412,3046,2076
725,2016,527,2380,1768
726,2016,536,6098,2521
727,2016,106,1149,910
728,2016,106,2084,870
729,2016,204,2161,1091
730,2016,327,777,513
731,2016,106,1140,918
732,2016,532,12174,6741
733,2016,317,1783,1735
734,2016,106,1777,1191
735,2016,525,2359,1058
736,2016,320,7200,3354
737,2016,327,2401,2245
738,2016,337,8664,5859
739,2016,206,1845,1278
740,2016,537,3125,2586
741,2016,415,1995,1915
742,2016,206,3695,2934
743,2016,320,904,805
744,2016,106,2189,1577
745,2016,525,1593,1218
746,2016,413,3661,2632
747,2016,206,1793,1765
748,2016,337,4310,4228
749,2016,640,5777,4120
750,2016,106,3165,2749
751,2016,537,6509,5903
752,2016,547,3382,2165
753,2016,106,1769,1296
754,2016,106,1287,1225
755,2016,206,761,480
756,2016,640,1284,568
757,2016,317,1966,1044
758,2016,327,1788,924
759,2016,323,3942,2481
760,2016,106,906,368
761,2016,537,11393,5913
762,2016,320,1232,802
763,2016,206,6393,4454
764,2016,327,1201,812
765,2016,333,811,389
766,2016,320,2607,2247
767,2016,206,3699,2520
768,2016,327,6669,4152
769,2016,640,1731,977
770,2016,320,1972,1766
771,2016,320,3826,2996
772,2016,320,4429,2801
773,2016,310,2872,2219
774,2016,320,2940,2392
775,2016,547,4665,2615
776,2016,106,1317,632
777,2016,327,2093,1516
778,2016,106,982,901
779,2016,106,1294,1033
780,2016,317,919,398
781,2016,106,2783,1259
782,2016,547,2577,1345
783,2016,327,3815,1795
784,2016,327,1717,876
785,2016,106,3099,2283
786,2016,547,3196,2829
787,2016,106,1394,643
788,2016,206,3676,1619
789,2016,106,2858,2480
790,2016,317,3866,3112
791,2016,106,4125,3717
792,2016,106,1378,1172
793,2016,106,5494,3096
794,2016,530,2998,1626
795,2016,327,5090,3524
796,2016,106,2602,2411
797,2016,530,5460,4676
798,2016,326,6562,4562
799,2016,106,1880,1439
800,2016,547,2857,2187
801,2016,317,2697,1639
802,2016,106,2799,1491
803,2016,317,1589,667
804,2016,310,3451,2770
805,2016,320,10201,4605
806,2016,327,3233,2124
807,2016,317,4072,4052
808,2016,336,1583,714
809,2016,327,3645,2915
810,2016,415,2265,1613
811,2016,206,466,213
812,2016,106,835,609
813,2016,106,3446,1643
814,2016,317,924,745
815,2016,106,6179,4064
816,2016,330,4413,2758
817,2016,330,1490,765
818,2016,527,7811,5183
819,2016,547,2975,2808
820,2016,106,2009,1474
821,2016,327,5682,4393
822,2016,327,2465,2115
823,2016,204,1451,1096
824,2016,320,4624,2399
825,2016,536,4731,2389
826,2016,320,4842,3411
827,2016,333,4225,2458
828,2016,327,3643,1790
829,2016,106,703,571
830,2016,537,4874,2877
831,2016,520,2771,1316
832,2016,106,3077,2385
833,2016,204,1645,1195
834,2016,106,1168,934
835,2016,327,2601,1877
836,2016,336,10317,8890
837,2016,317,3769,3762
838,2016,206,2126,1796
839,2016,326,2491,2082
840,2016,106,437,418
841,2016,337,3828,2926
842,2016,106,1175,1036
843,2016,327,2034,1701
844,2016,337,6888,3375
845,2016,317,1356,1216
846,2016,336,1832,1470
847,2016,106,1227,588
848,2016,106,924,438
849,2016,106,682,453
850,2016,106,4272,2062
851,2016,206,1504,647
852,2016,527,1681,1444
853,2016,106,617,449
854,2016,206,1679,1057
855,2016,327,1433,1152
856,2016,106,3892,3781
857,2016,317,4785,2164
858,2016,323,2688,1720
859,2016,106,1765,1254
860,2016,106,1487,1071
861,2016,320,1930,1224
862,2016,327,1681,1411
863,2016,527,3277,2145
864,2016,547,3435,3112
865,2016,327,2358,2201
866,2016,337,4377,2353
867,2016,327,2611,1854
868,2016,320,7763,6643
869,2016,106,1738,766
870,2016,106,1913,1100
871,2016,322,4658,4421
872,2016,327,4228,3212
873,2016,327,2153,1725
874,2016,106,1932,808
875,2016,106,615,352
876,2016,327,3191,1802
877,2016,327,2851,1133
878,2016,336,2287,1846
879,2016,206,4731,2908
880,2016,555,2066,1440
881,2016,206,3116,1983
882,2016,106,1110,554
883,2016,317,2545,1773
884,2016,336,2167,1545
885,2016,327,2324,1803
886,2016,313,3754,1613
887,2016,106,3010,1277
888,2016,527,1208,650
889,2016,106,547,286
890,2016,547,5884,5595
891,2016,320,1399,1099
892,2016,527,2228,1478
893,2016,206,941,858
894,2016,413,4323,3196
895,2016,106,1594,747
896,2016,317,5618,4324
897,2016,337,2499,994
898,2016,106,1457,1327
899,2016,557,2410,1738
900,2016,327,3530,3027
901,2016,204,2824,1598
902,2016,206,5087,2347
903,2016,557,3438,1509
904,2016,106,2009,1775
905,2016,106,4515,2587
906,2016,106,1575,667
907,2016,106,1096,507
908,2016,106,3194,3079
909,2016,532,7362,3257
910,2016,106,2397,1560
911,2016,106,2560,2290
912,2016,320,580,496
913,2016,326,5580,2667
914,2016,320,3759,2718
915,2016,106,4700,3813
916,2016,327,698,361
917,2016,106,3628,3326
918,2016,337,7159,5295
919,2016,327,4332,4090
920,2016,536,5492,4072
921,2016,206,1206,1177
922,2016,106,432,316
923,2016,106,1996,1646
924,2016,640,2554,1714
925,2016,106,2780,2402
926,2016,527,4759,4141
927,2016,106,1649,1221
928,2016,320,1437,639
929,2016,106,1701,1010
930,2016,327,1181,968
931,2016,200,5876,4965
932,2016,527,2145,1297
933,2016,106,1782,1477
934,2016,336,1678,987
935,2016,547,1230,727
936,2016,106,2531,2221
937,2016,536,5866,2856
938,2016,206,2790,2105
939,2016,327,1822,1059
940,2016,327,3699,3263
941,2016,106,2937,2783
942,2016,106,3660,2018
943,2016,320,12579,12207
944,2016,327,3210,1585
945,2016,206,4685,2793
946,2016,106,5063,4663
947,2016,310,4491,2084
948,2016,106,1829,1685
949,2016,527,1889,1262
950,2016,320,2389,1098
951,2016,336,1021,519
952,2016,317,1995,975
953,2016,327,1753,1630
954,2016,327,4119,3530
955,2016,547,1957,1741
956,2016,106,13077,9024
957,2016,206,1109,1009
958,2016,327,10012,4156
959,2016,320,1608,1162
960,2016,320,2423,1218
961,2016,106,1389,1299
962,2016,106,2548,1155
963,2016,327,2169,1408
964,2016,106,1279,573
965,2016,337,5800,5556
966,2016,525,1970,1581
967,2016,337,2941,1683
968,2016,330,3422,1613
969,2016,327,4470,1950
970,2016,525,9471,6839
971,2016,327,5482,2927
972,2016,106,2240,1974
973,2016,106,1413,954
974,2016,326,4623,3133
975,2016,106,2493,1709
976,2016,320,2280,1051
977,2016,537,1186,1173
978,2016,522,1223,941
979,2016,320,2539,1737
980,2016,206,1439,665
981,2016,537,2422,2193
982,2016,336,2205,1148
983,2016,337,2405,1179
984,2016,206,4310,3820
985,2016,106,2089,2013
986,2016,312,2599,1068
987,2016,327,4934,4537
988,2016,525,1733,1455
989,2016,600,2266,1378
990,2016,106,1957,1702
991,2016,327,1079,722
992,2016,106,1445,736
993,2016,336,3764,3151
994,2016,204,1531,1203
995,2016,320,563,449
996,2016,206,1634,1436
997,2016,336,6415,4035
998,2016,106,2675,1883
999,2016,600,1738,1445
1000,2016,413,2855,2120
