"LopNr","Year","Sun2000niva","DispInkFam04","DispInk04"
381,2020,327,4818,4388
382,2020,327,5362,4485
383,2020,326,6135,4787
384,2020,106,1572,1208
385,2020,206,1944,1139
386,2020,547,2229,1812
387,2020,206,7188,5847
388,2020,310,2946,1645
389,2020,317,2070,1873
390,2020,106,1813,854
391,2020,317,3008,1596
392,2020,106,3930,3155
393,2020,337,2936,1221
394,2020,557,6229,2837
395,2020,106,1548,1362
396,2020,337,1892,942
397,2020,106,3990,2280
398,2020,546,6318,3450
399,2020,320,3125,1600
400,2020,336,2491,2462
401,2020,106,3449,2280
402,2020,327,1835,1528
403,2020,333,1381,1292
404,2020,106,1212,867
405,2020,337,1469,950
406,2020,327,2895,1705
407,2020,317,2153,1886
408,2020,412,9945,5950
409,2020,326,5035,3459
410,2020,536,999,717
411,2020,527,8139,4566
412,2020,333,3694,1815
413,2020,320,1127,1097
414,2020,106,5414,2694
415,2020,106,2617,1117
416,2020,327,3055,2466
417,2020,337,4873,2280
418,2020,537,1658,1431
419,2020,106,2153,1390
420,2020,206,1002,627
421,2020,557,2257,1716
422,2020,320,5954,3810
423,2020,206,2427,1399
424,2020,337,436,350
425,2020,336,3280,2144
426,2020,336,11337,8432
427,2020,106,5682,4163
428,2020,327,2561,1745
429,2020,106,1786,1049
430,2020,317,1810,1634
431,2020,547,2864,1172
432,2020,336,2420,2180
433,2020,106,3032,2058
434,2020,106,835,421
435,2020,336,1776,807
436,2020,600,10553,6605
437,2020,557,1118,890
438,2020,320,1395,694
439,2020,337,2219,1376
440,2020,206,5442,3688
441,2020,527,6893,3644
442,2020,206,1798,1730
443,2020,106,8150,5673
444,2020,327,4941,4701
445,2020,106,4224,1920
446,2020,640,6040,2786
447,2020,327,2586,2250
448,2020,527,4278,1689
449,2020,536,2845,1131
450,2020,317,5105,3364
451,2020,106,2787,2348
452,2020,320,2058,1060
453,2020,333,2550,1550
454,2020,317,2078,1643
455,2020,520,3591,1913
456,2020,327,4873,2238
457,2020,106,783,378
458,2020,527,980,873
459,2020,412,3135,2842
460,2020,317,5626,3240
461,2020,537,2490,2007
462,2020,336,3332,2531
463,2020,320,3041,2353
464,2020,106,2011,1812
465,2020,547,3083,2320
466,2020,337,2736,2590
467,2020,337,5521,2870
468,2020,327,3143,1387
469,2020,106,2265,2089
470,2020,327,2300,1086
471,2020,527,1174,685
472,2020,327,7003,3682
473,2020,106,1557,1468
474,2020,200,1491,591
475,2020,320,1386,719
476,2020,310,2040,827
477,2020,106,1481,737
478,2020,327,986,726
479,2020,106,1781,1696
480,2020,106,2834,1504
481,2020,327,1988,945
482,2020,106,909,489
483,2020,326,3486,3081
484,2020,320,3213,1277
485,2020,640,5660,2345
486,2020,106,1309,679
487,2020,535,5233,3602
488,2020,200,1020,624
489,2020,326,2014,887
490,2020,520,3491,2347
491,2020,106,1799,1617
492,2020,106,1103,1097
493,2020,336,2833,1559
494,2020,337,5929,5506
495,2020,530,4176,3124
496,2020,100,10935,8571
497,2020,106,797,740
498,2020,336,2704,2046
499,2020,106,5312,3498
500,2020,327,953,419
501,2020,336,2730,2468
502,2020,106,7070,6834
503,2020,337,1395,605
504,2020,106,3344,2557
505,2020,106,3326,2987
506,2020,620,1150,614
507,2020,545,3620,3495
508,2020,327,6439,4340
509,2020,320,2555,2346
510,2020,413,1581,1023
511,2020,106,3308,2287
512,2020,336,6089,5659
513,2020,537,8343,4198
514,2020,320,3983,2376
515,2020,106,885,356
516,2020,327,1432,902
517,2020,106,2628,1482
518,2020,545,8410,4392
519,2020,106,1372,1285
520,2020,525,1378,1141
521,2020,106,2264,1515
522,2020,537,4439,2015
523,2020,327,1429,992
524,2020,106,780,589
525,2020,413,2201,908
526,2020,106,5904,4131
527,2020,206,973,801
528,2020,537,4137,1784
529,2020,206,1534,875
530,2020,337,3422,2780
531,2020,547,1409,634
532,2020,336,7367,4837
533,2020,206,4566,3993
534,2020,200,1882,1645
535,2020,415,2631,1804
536,2020,527,5508,3189
537,2020,317,2015,1748
538,2020,326,2148,1680
539,2020,327,3917,2756
540,2020,415,2503,1744
541,2020,537,2906,2824
542,2020,527,4876,3662
543,2020,106,1468,715
544,2020,557,4005,3367
545,2020,106,1244,878
546,2020,336,6168,4520
547,2020,106,1309,909
548,2020,336,2299,2095
549,2020,537,3995,3080
550,2020,327,1407,1043
551,2020,413,5012,3086
552,2020,336,1488,1379
553,2020,320,5108,3776
554,2020,106,2315,1535
555,2020,413,8140,7707
556,2020,640,2300,1049
557,2020,333,3256,1912
558,2020,106,6061,3367
559,2020,547,3004,2649
560,2020,106,5677,3922
561,2020,106,2027,1765
562,2020,537,4908,4197
563,2020,620,4915,3347
564,2020,336,2357,1950
565,2020,106,2365,2205
566,2020,546,3977,2538
567,2020,555,2817,1275
568,2020,327,5641,2550
569,2020,327,4182,3070
570,2020,536,5361,3925
571,2020,412,4994,3811
572,2020,106,3672,2611
573,2020,535,1817,794
574,2020,526,2983,2216
575,2020,106,858,452
576,2020,206,3974,1884
577,2020,106,2608,1716
578,2020,317,4023,3692
579,2020,327,2024,1213
580,2020,206,2178,1523
581,2020,546,1574,1525
582,2020,200,1731,1299
583,2020,336,1595,639
584,2020,106,2657,1573
585,2020,413,4054,2013
586,2020,106,919,598
587,2020,327,2023,1533
588,2020,327,1542,821
589,2020,200,2567,1947
590,2020,525,11819,7736
591,2020,317,3133,2452
592,2020,327,1826,1611
593,2020,525,2622,2302
594,2020,336,3404,2516
595,2020,320,663,473
596,2020,327,5993,5245
597,2020,320,1875,1587
598,2020,537,934,728
599,2020,206,1640,1119
600,2020,336,7777,3746
601,2020,413,2624,2514
602,2020,327,9399,5919
603,2020,206,1632,1122
604,2020,336,4854,2024
605,2020,536,2707,2333
606,2020,206,1214,748
607,2020,525,4086,3123
608,2020,206,1843,1533
609,2020,320,2590,1216
610,2020,600,4448,4424
611,2020,106,1726,728
612,2020,330,1549,607
613,2020,547,2670,2060
614,2020,412,9938,5342
615,2020,333,1206,487
616,2020,547,4605,2257
617,2020,317,3451,2105
618,2020,106,911,472
619,2020,317,1756,1349
620,2020,106,876,821
621,2020,106,1138,1022
622,2020,200,1162,1115
623,2020,106,2248,1107
624,2020,106,2102,2075
625,2020,106,1801,1170
626,2020,412,2302,2218
627,2020,537,7165,3319
628,2020,530,2200,1256
629,2020,337,761,662
630,2020,536,5549,5146
631,2020,527,2453,1707
632,2020,327,1266,949
633,2020,106,2601,1091
634,2020,320,1264,1014
635,2020,106,4423,3418
636,2020,530,2103,1257
637,2020,320,4527,4035
638,2020,106,4420,3905
639,2020,204,10406,4846
640,2020,206,2039,1697
641,2020,106,1838,1461
642,2020,320,786,489
643,2020,337,4949,4420
644,2020,520,6942,6538
645,2020,320,1117,588
646,2020,547,20925,15111
647,2020,206,2779,2656
648,2020,106,1638,804
649,2020,412,3856,3123
650,2020,100,1458,1157
651,2020,327,6305,2713
652,2020,206,4301,1928
653,2020,337,8308,4635
654,2020,106,2632,2512
655,2020,206,1988,1040
656,2020,313,2129,1498
657,2020,336,2867,1269
658,2020,336,1225,1190
659,2020,106,2020,1114
660,2020,536,3467,3262
661,2020,327,3176,1597
662,2020,327,4538,2070
663,2020,106,3034,1763
664,2020,106,3829,3678
665,2020,106,1159,597
666,2020,336,967,600
667,2020,323,1509,971
668,2020,106,6376,2860
669,2020,106,1701,1055
670,2020,327,2572,2103
671,2020,525,6045,5883
672,2020,106,1950,1104
673,2020,640,5249,3515
674,2020,206,1667,829
675,2020,327,2650,2102
676,2020,326,1530,797
677,2020,106,1946,1031
678,2020,317,1766,1207
679,2020,320,4446,2744
680,2020,317,3746,1999
681,2020,525,2957,1662
682,2020,525,2938,1190
683,2020,337,6219,5930
684,2020,106,1713,1636
685,2020,317,11993,10461
686,2020,316,4460,3708
687,2020,413,2384,1030
688,2020,537,3996,1971
689,2020,527,3641,1571
690,2020,106,1371,1221
691,2020,106,3173,1857
692,2020,332,8548,7330
693,2020,206,2515,1769
694,2020,106,2006,932
695,2020,106,2411,2118
696,2020,106,3422,3021
697,2020,327,3756,3532
698,2020,206,1139,1000
699,2020,106,1984,1593
700,2020,536,3148,1818
701,2020,337,2027,844
702,2020,417,2498,1895
703,2020,320,2977,1333
704,2020,313,5118,4185
705,2020,317,4395,3647
706,2020,206,3099,2686
707,2020,206,497,227
708,2020,320,4154,4000
709,2020,317,1519,852
710,2020,525,5993,3907
711,2020,206,1785,822
712,2020,527,10246,7273
713,2020,326,3007,1427
714,2020,320,1042,847
715,2020,106,2433,1306
716,2020,527,2991,1771
717,2020,320,5183,4273
718,2020,547,1920,1005
719,2020,520,8220,4722
720,2020,313,2732,2086
721,2020,536,7239,3158
722,2020,323,1884,1421
723,2020,320,1284,752
724,2020,412,3198,2180
725,2020,527,2472,1837
726,2020,536,6366,2632
727,2020,106,1223,969
728,2020,320,2099,876
729,2020,204,2332,1177
730,2020,327,799,528
731,2020,106,1194,962
732,2020,532,12809,7092
733,2020,317,1770,1723
734,2020,106,1829,1226
735,2020,525,2554,1146
736,2020,320,7541,3513
737,2020,327,2427,2269
738,2020,337,9095,6151
739,2020,206,1895,1313
740,2020,537,3188,2638
741,2020,537,2065,1982
742,2020,206,3852,3059
743,2020,320,954,850
744,2020,106,2298,1655
745,2020,557,1663,1272
746,2020,413,3698,2659
747,2020,206,1869,1839
748,2020,337,4447,4362
749,2020,640,6102,4351
750,2020,106,3304,2869
751,2020,537,6713,6088
752,2020,547,3503,2243
753,2020,106,1932,1416
754,2020,555,1345,1280
755,2020,206,824,520
756,2020,640,1375,608
757,2020,317,2056,1092
758,2020,327,1869,966
759,2020,323,4072,2563
760,2020,106,925,376
761,2020,537,11636,6039
762,2020,320,1327,864
763,2020,206,6840,4765
764,2020,620,1210,818
765,2020,333,819,393
766,2020,320,2557,2203
767,2020,206,3868,2636
768,2020,327,6840,4258
769,2020,640,1785,1007
770,2020,320,2079,1861
771,2020,320,4004,3135
772,2020,620,4420,2796
773,2020,310,3135,2422
774,2020,320,2968,2415
775,2020,547,4837,2711
776,2020,106,1380,662
777,2020,327,2156,1561
778,2020,547,1012,929
779,2020,106,1330,1062
780,2020,317,964,418
781,2020,106,2837,1284
782,2020,547,2720,1420
783,2020,327,4045,1903
784,2020,327,1837,937
785,2020,106,3219,2371
786,2020,547,3307,2927
787,2020,106,1425,658
788,2020,206,3860,1700
789,2020,106,3048,2645
790,2020,317,4146,3338
791,2020,106,4441,4002
792,2020,106,1407,1197
793,2020,106,5671,3195
794,2020,530,3199,1735
795,2020,327,5365,3714
796,2020,106,2684,2487
797,2020,530,5759,4932
798,2020,326,6656,4627
799,2020,106,2076,1589
800,2020,547,2964,2269
801,2020,317,2778,1689
802,2020,106,2883,1536
803,2020,317,1759,738
804,2020,310,3670,2946
805,2020,320,11118,5019
806,2020,327,3440,2260
807,2020,317,4286,4265
808,2020,336,1715,774
809,2020,327,3746,2995
810,2020,415,2341,1667
811,2020,206,492,225
812,2020,333,877,640
813,2020,106,3589,1712
814,2020,317,945,762
815,2020,106,6443,4238
816,2020,330,4750,2969
817,2020,330,1542,792
818,2020,527,7858,5214
819,2020,547,3017,2848
820,2020,106,2027,1487
821,2020,327,5856,4527
822,2020,410,2715,2329
823,2020,204,1495,1129
824,2020,415,4882,2533
825,2020,536,4902,2475
826,2020,320,5022,3538
827,2020,333,4196,2441
828,2020,327,3863,1898
829,2020,106,747,606
830,2020,537,4992,2947
831,2020,520,2899,1377
832,2020,106,3209,2487
833,2020,204,1714,1245
834,2020,106,1212,969
835,2020,327,2770,1998
836,2020,336,10820,9324
837,2020,317,3696,3689
838,2020,206,2204,1862
839,2020,326,2605,2177
840,2020,106,456,436
841,2020,337,4057,3101
842,2020,106,1249,1101
843,2020,327,2121,1774
844,2020,337,7100,3479
845,2020,317,1396,1252
846,2020,336,1947,1562
847,2020,106,1243,596
848,2020,106,984,466
849,2020,106,697,463
850,2020,106,4578,2210
851,2020,546,1578,678
852,2020,527,1752,1505
853,2020,106,641,466
854,2020,206,1792,1128
855,2020,327,1562,1256
856,2020,106,4150,4032
857,2020,317,5027,2273
858,2020,323,2699,1727
859,2020,106,1928,1370
860,2020,106,1533,1104
861,2020,320,1968,1248
862,2020,327,1812,1521
863,2020,527,3421,2240
864,2020,547,3447,3123
865,2020,327,2510,2343
866,2020,337,4475,2406
867,2020,327,2694,1913
868,2020,555,8172,6993
869,2020,106,1727,761
870,2020,106,1991,1144
871,2020,322,4562,4330
872,2020,540,4288,3258
873,2020,327,2182,1748
874,2020,106,1987,831
875,2020,106,615,352
876,2020,327,3327,1879
877,2020,327,2932,1165
878,2020,336,2392,1931
879,2020,206,4862,2989
880,2020,555,2146,1496
881,2020,206,3266,2078
882,2020,106,1107,553
883,2020,317,2574,1794
884,2020,336,2247,1602
885,2020,327,2345,1819
886,2020,313,4025,1729
887,2020,106,3250,1379
888,2020,527,1199,645
889,2020,106,592,309
890,2020,547,6124,5823
891,2020,320,1475,1158
892,2020,527,2422,1607
893,2020,206,991,904
894,2020,413,4671,3453
895,2020,106,1642,770
896,2020,317,5863,4512
897,2020,337,2630,1046
898,2020,106,1524,1388
899,2020,557,2597,1873
900,2020,327,3730,3199
901,2020,204,2866,1622
902,2020,206,5298,2445
903,2020,557,3552,1559
904,2020,106,2092,1848
905,2020,106,4809,2755
906,2020,106,1645,697
907,2020,106,1126,521
908,2020,106,3163,3049
909,2020,532,7684,3399
910,2020,106,2477,1612
911,2020,106,2593,2319
912,2020,320,622,532
913,2020,326,5771,2758
914,2020,320,4008,2898
915,2020,106,4831,3919
916,2020,327,726,375
917,2020,106,3931,3604
918,2020,337,7651,5659
919,2020,327,4662,4402
920,2020,536,5710,4234
921,2020,206,1318,1287
922,2020,106,448,328
923,2020,106,2177,1796
924,2020,640,2724,1828
925,2020,106,2877,2485
926,2020,527,5110,4446
927,2020,106,1771,1311
928,2020,320,1494,664
929,2020,106,1693,1005
930,2020,327,1223,1003
931,2020,200,6203,5241
932,2020,527,2262,1368
933,2020,106,1861,1542
934,2020,336,1727,1016
935,2020,547,1259,744
936,2020,106,2617,2296
937,2020,536,5989,2916
938,2020,600,2852,2151
939,2020,557,1924,1118
940,2020,327,3874,3417
941,2020,106,3080,2918
942,2020,106,3879,2139
943,2020,320,13559,13158
944,2020,327,3291,1625
945,2020,206,4818,2872
946,2020,106,5438,5008
947,2020,310,4785,2221
948,2020,106,1906,1756
949,2020,527,1918,1282
950,2020,320,2575,1183
951,2020,336,1037,527
952,2020,317,2031,993
953,2020,327,1835,1706
954,2020,327,4180,3582
955,2020,547,1953,1738
956,2020,106,13464,9292
957,2020,206,1170,1065
958,2020,547,10277,4266
959,2020,320,1710,1235
960,2020,320,2530,1272
961,2020,106,1472,1377
962,2020,106,2673,1212
963,2020,327,2186,1419
964,2020,106,1357,608
965,2020,337,6204,5943
966,2020,525,2027,1627
967,2020,337,3025,1731
968,2020,330,3512,1655
969,2020,327,4487,1957
970,2020,525,9844,7109
971,2020,327,5669,3027
972,2020,106,2262,1993
973,2020,106,1509,1019
974,2020,326,4822,3268
975,2020,106,2556,1752
976,2020,327,2297,1059
977,2020,537,1235,1222
978,2020,522,1297,998
979,2020,320,2510,1717
980,2020,206,1413,653
981,2020,537,2466,2233
982,2020,540,2378,1238
983,2020,337,2521,1236
984,2020,206,4570,4051
985,2020,106,2072,1996
986,2020,312,2731,1122
987,2020,327,4965,4565
988,2020,525,1806,1516
989,2020,600,2431,1478
990,2020,106,2096,1823
991,2020,327,1084,725
992,2020,106,1487,757
993,2020,336,4024,3368
994,2020,204,1620,1273
995,2020,320,570,455
996,2020,206,1688,1484
997,2020,336,6884,4330
998,2020,106,2780,1957
999,2020,600,1794,1492
1000,2020,413,3024,2245
