"LopNr","Year","Sun2000niva","DispInkFam04","DispInk04"
142,2015,206,4611,3054
143,2015,206,1322,1067
144,2015,410,2421,1307
145,2015,204,2963,2152
146,2015,317,2039,951
147,2015,327,3182,3120
148,2015,106,1459,1189
149,2015,204,996,480
150,2015,106,2340,1816
151,2015,320,1296,690
152,2015,547,2697,2551
153,2015,317,2326,2187
154,2015,100,1578,665
155,2015,106,2002,1439
156,2015,204,2231,1500
157,2015,337,3770,3587
158,2015,327,3848,3314
159,2015,206,3117,1697
160,2015,326,2040,1912
161,2015,106,1577,668
162,2015,106,3893,3767
163,2015,204,1630,1167
164,2015,206,5565,4244
165,2015,106,2691,1076
166,2015,206,1161,813
167,2015,320,7753,7256
168,2015,320,1322,1062
169,2015,106,2372,1299
170,2015,106,1282,1230
171,2015,327,1379,803
172,2015,106,2320,2125
173,2015,200,853,718
174,2015,206,1435,752
175,2015,327,2143,2019
176,2015,106,369,315
177,2015,204,1043,917
178,2015,537,4033,3573
179,2015,337,9615,4551
180,2015,106,2300,1881
181,2015,330,4119,2804
182,2015,327,2555,1335
183,2015,320,2503,1345
184,2015,537,4037,2360
185,2015,106,2372,1229
186,2015,106,1771,1465
187,2015,100,2728,2376
188,2015,206,3123,2713
189,2015,106,3456,3284
190,2015,320,1874,949
191,2015,536,1429,623
192,2015,536,5299,4324
193,2015,327,1478,1226
194,2015,106,1256,959
195,2015,327,1543,785
196,2015,106,1941,1737
197,2015,206,10789,7076
198,2015,413,1378,764
199,2015,336,7163,4412
200,2015,106,5536,2248
201,2015,106,3217,3063
202,2015,327,2320,1563
203,2015,317,1333,1296
204,2015,317,1095,607
205,2015,106,1913,1387
206,2015,537,1190,883
207,2015,106,1064,1056
208,2015,106,1492,699
209,2015,310,2062,1618
210,2015,537,2223,2044
211,2015,106,3859,2920
212,2015,326,5062,2179
213,2015,336,5224,2616
214,2015,106,1729,1627
215,2015,200,984,596
216,2015,320,1330,1003
217,2015,106,1832,1476
218,2015,327,2797,2438
219,2015,106,3155,1666
220,2015,106,1862,1238
221,2015,327,953,574
222,2015,106,682,634
223,2015,106,5168,2575
224,2015,204,2070,1811
225,2015,106,2253,1164
226,2015,320,1785,995
227,2015,106,1623,1291
228,2015,106,1907,1424
229,2015,206,2318,1136
230,2015,532,3598,3192
231,2015,106,1055,923
232,2015,320,2832,1878
233,2015,204,1449,931
234,2015,326,3023,1509
235,2015,525,6732,5223
236,2015,106,1502,1193
237,2015,106,711,500
238,2015,536,1741,1490
239,2015,337,1019,994
240,2015,206,4419,3318
241,2015,327,869,729
242,2015,106,655,468
243,2015,320,1372,1291
244,2015,313,2491,1381
245,2015,106,631,452
246,2015,327,1327,823
247,2015,106,2202,1793
248,2015,206,3797,1899
249,2015,413,1873,1346
250,2015,106,2679,1597
251,2015,336,1050,760
252,2015,106,1607,906
253,2015,336,1938,1480
254,2015,527,2917,2453
255,2015,336,4731,2385
256,2015,336,1721,786
257,2015,536,2468,2131
258,2015,106,929,857
259,2015,336,3274,1968
260,2015,327,2099,1938
261,2015,327,2567,2125
262,2015,106,1940,822
263,2015,206,3156,1434
264,2015,317,4599,1881
265,2015,336,4352,1958
266,2015,106,2166,874
267,2015,327,2296,1455
268,2015,206,4351,4162
269,2015,106,2425,2161
270,2015,547,5190,2067
271,2015,547,1900,1622
272,2015,547,6180,5653
273,2015,106,3309,2649
274,2015,336,6091,5803
275,2015,106,1630,1446
276,2015,337,3460,2112
277,2015,106,838,829
278,2015,547,3105,2902
279,2015,536,1763,1583
280,2015,106,1185,1133
281,2015,206,3770,2211
282,2015,317,5319,3886
283,2015,520,6460,3632
284,2015,336,4046,2364
285,2015,206,1358,776
286,2015,327,1163,593
287,2015,326,1867,1511
288,2015,106,1312,563
289,2015,317,3577,1611
290,2015,327,6679,4375
291,2015,327,2335,2044
292,2015,317,2019,1285
293,2015,536,11470,5802
294,2015,412,2299,2207
295,2015,320,1178,1066
296,2015,206,2500,2039
297,2015,106,504,247
298,2015,327,3146,2649
299,2015,204,1879,1037
300,2015,327,945,691
301,2015,204,1781,1135
302,2015,106,576,266
303,2015,520,4010,2553
304,2015,336,1263,1064
305,2015,320,2545,1979
306,2015,204,1731,1666
307,2015,527,2450,1326
308,2015,317,4040,2989
309,2015,326,1865,813
310,2015,106,1067,697
311,2015,206,806,369
312,2015,106,1279,574
313,2015,206,2257,1661
314,2015,106,3713,3377
315,2015,333,4452,4022
316,2015,525,2547,1030
317,2015,520,5570,5238
318,2015,106,1678,827
319,2015,327,2107,1362
320,2015,106,2898,1707
321,2015,320,3787,3269
322,2015,200,1289,1013
323,2015,320,4108,1660
324,2015,106,2527,2480
325,2015,106,1576,1275
326,2015,337,763,362
327,2015,327,1780,1607
328,2015,320,1366,1260
329,2015,106,810,578
330,2015,520,2245,1015
331,2015,536,4862,2095
332,2015,106,2632,2151
333,2015,520,4393,3992
334,2015,106,2022,1139
335,2015,326,2392,1103
336,2015,206,2974,1612
337,2015,106,678,624
338,2015,412,4129,2311
339,2015,206,2494,2177
340,2015,336,1612,777
341,2015,327,1952,784
342,2015,106,1350,1238
343,2015,327,2755,1963
344,2015,547,5005,3053
345,2015,336,1496,713
346,2015,204,2386,1248
347,2015,336,3705,2420
348,2015,206,3071,1387
349,2015,320,2771,2466
350,2015,536,6905,5470
351,2015,206,3201,2554
352,2015,327,8652,6060
353,2015,106,2287,1144
354,2015,333,5416,2876
355,2015,337,1055,700
356,2015,206,12497,6753
357,2015,106,2556,2255
358,2015,412,5214,3978
359,2015,336,1356,1137
360,2015,327,3773,3423
361,2015,106,1299,1043
362,2015,106,1232,1025
363,2015,317,5040,3663
364,2015,557,3033,2152
365,2015,537,11737,10206
366,2015,106,1516,1073
367,2015,527,10126,9273
368,2015,106,896,621
369,2015,327,2573,2177
370,2015,336,1234,678
371,2015,337,1980,1616
372,2015,327,533,426
373,2015,106,582,562
374,2015,412,2911,1644
375,2015,206,2079,1461
376,2015,327,1892,992
377,2015,337,6942,4389
378,2015,106,3348,1536
379,2015,206,1436,895
380,2015,336,3503,3287
381,2015,327,4522,4118
382,2015,327,4912,4109
383,2015,326,5802,4527
384,2015,106,1482,1139
385,2015,206,1837,1076
386,2015,547,2138,1738
387,2015,206,6673,5428
388,2015,310,2743,1532
389,2015,106,1912,1730
390,2015,106,1760,829
391,2015,317,2915,1547
392,2015,106,3730,2994
393,2015,337,2734,1137
394,2015,557,5645,2571
395,2015,106,1462,1286
396,2015,337,1700,846
397,2015,106,3692,2110
398,2015,327,6219,3396
399,2015,320,2987,1529
400,2015,336,2327,2300
401,2015,106,3256,2152
402,2015,327,1673,1393
403,2015,333,1310,1226
404,2015,106,1120,801
405,2015,337,1386,896
406,2015,327,2727,1606
407,2015,317,2058,1803
408,2015,337,9670,5785
409,2015,326,4754,3266
410,2015,106,945,678
411,2015,527,8178,4588
412,2015,333,3496,1718
413,2015,320,1085,1056
414,2015,106,5120,2548
415,2015,106,2350,1003
416,2015,327,2894,2336
417,2015,337,4774,2234
418,2015,537,1561,1347
419,2015,106,2062,1331
420,2015,206,919,575
421,2015,557,2046,1556
422,2015,320,5585,3574
423,2015,206,2320,1337
424,2015,337,412,331
425,2015,336,3269,2137
426,2015,336,10664,7931
427,2015,106,5545,4063
428,2015,327,2506,1708
429,2015,106,1710,1004
430,2015,317,1735,1566
431,2015,547,2755,1127
432,2015,106,2305,2076
433,2015,106,2993,2032
434,2015,106,800,403
435,2015,336,1696,771
436,2015,320,10335,6469
437,2015,106,1040,828
438,2015,320,1360,677
439,2015,337,2087,1294
440,2015,206,5111,3464
441,2015,527,6644,3512
442,2015,206,1776,1709
443,2015,106,7706,5364
444,2015,327,4871,4634
445,2015,106,4069,1850
446,2015,336,5820,2685
447,2015,327,2628,2287
448,2015,320,4159,1642
449,2015,536,2699,1073
450,2015,317,4897,3227
451,2015,106,2642,2226
452,2015,320,1959,1009
453,2015,333,2414,1467
454,2015,317,1946,1539
455,2015,520,3356,1788
456,2015,327,4566,2097
457,2015,106,746,360
458,2015,527,903,804
459,2015,412,3074,2787
460,2015,317,5309,3057
461,2015,537,2336,1883
462,2015,336,3111,2363
463,2015,320,2875,2225
464,2015,106,1928,1737
465,2015,547,2902,2184
466,2015,337,2609,2470
467,2015,337,5298,2754
468,2015,327,2995,1322
469,2015,106,2202,2031
470,2015,327,2289,1081
471,2015,527,1083,632
472,2015,327,6605,3473
473,2015,106,1465,1381
474,2015,200,1384,549
475,2015,320,1378,715
476,2015,310,1925,780
477,2015,106,1389,691
478,2015,327,923,680
479,2015,106,1727,1645
480,2015,106,2829,1501
481,2015,327,1849,879
482,2015,106,914,492
483,2015,326,3326,2940
484,2015,320,3042,1209
485,2015,640,5319,2204
486,2015,106,1282,665
487,2015,526,4944,3403
488,2015,200,954,584
489,2015,326,1879,828
490,2015,520,3317,2230
491,2015,106,1693,1522
492,2015,106,1061,1055
493,2015,336,2709,1491
494,2015,337,5626,5225
495,2015,326,4064,3040
496,2015,100,10473,8209
497,2015,106,756,702
498,2015,336,2674,2023
499,2015,106,5152,3393
500,2015,327,893,393
501,2015,336,2553,2308
502,2015,106,6681,6458
503,2015,337,1317,571
504,2015,106,3247,2483
505,2015,106,3161,2839
506,2015,547,1104,589
507,2015,106,3549,3426
508,2015,327,5822,3924
509,2015,320,2490,2286
510,2015,413,1475,954
511,2015,106,3157,2183
512,2015,336,5857,5443
513,2015,537,8161,4106
514,2015,320,3960,2362
515,2015,106,811,326
516,2015,327,1389,875
517,2015,106,2404,1356
518,2015,320,7829,4089
519,2015,106,1331,1247
520,2015,525,1352,1119
521,2015,106,2109,1411
522,2015,537,4273,1940
523,2015,327,1370,951
524,2015,106,750,566
525,2015,413,2042,842
526,2015,106,5426,3797
527,2015,206,890,733
528,2015,537,3803,1640
529,2015,206,1382,788
530,2015,337,3435,2791
531,2015,106,1335,601
532,2015,336,7091,4656
533,2015,206,4474,3913
534,2015,200,1779,1555
535,2015,106,2422,1661
536,2015,527,5362,3104
537,2015,317,1927,1672
538,2015,326,2105,1646
539,2015,327,3686,2593
540,2015,336,2454,1710
541,2015,537,2795,2716
542,2015,527,4700,3530
543,2015,106,1331,648
544,2015,547,3989,3354
545,2015,106,1174,829
546,2015,336,5987,4387
547,2015,106,1205,837
548,2015,336,2134,1945
549,2015,537,3834,2956
550,2015,327,1307,969
551,2015,413,4734,2915
552,2015,336,1380,1279
553,2015,320,4624,3418
554,2015,106,2172,1440
555,2015,413,7741,7329
556,2015,206,2159,985
557,2015,333,3186,1871
558,2015,106,5825,3236
559,2015,547,2804,2473
560,2015,106,5377,3715
561,2015,106,1977,1721
562,2015,537,4874,4168
563,2015,527,4577,3117
564,2015,336,2348,1943
565,2015,106,2171,2024
566,2015,326,3886,2480
567,2015,106,2600,1177
568,2015,327,5491,2482
569,2015,327,4065,2984
570,2015,536,5024,3678
571,2015,412,4541,3465
572,2015,106,3592,2554
573,2015,327,1786,780
574,2015,526,2933,2179
575,2015,106,777,409
576,2015,206,3683,1746
577,2015,106,2426,1596
578,2015,317,4016,3686
579,2015,327,1930,1157
580,2015,206,1962,1372
581,2015,106,1439,1394
582,2015,200,1608,1207
583,2015,336,1572,630
584,2015,106,2470,1462
585,2015,320,3825,1899
586,2015,106,883,575
587,2015,327,1915,1451
588,2015,327,1475,785
589,2015,200,2482,1883
590,2015,525,11087,7257
591,2015,317,2978,2331
592,2015,327,1766,1558
593,2015,106,2593,2277
594,2015,336,3334,2464
595,2015,320,648,462
596,2015,327,5690,4980
597,2015,320,1752,1483
598,2015,537,894,697
599,2015,206,1498,1022
600,2015,336,7476,3601
601,2015,413,2593,2484
602,2015,327,9156,5766
603,2015,206,1602,1101
604,2015,336,4629,1930
605,2015,536,2520,2172
606,2015,206,1166,718
607,2015,525,3775,2885
608,2015,206,1801,1498
609,2015,320,2382,1118
610,2015,327,4275,4252
611,2015,106,1676,707
612,2015,330,1404,550
613,2015,547,2536,1957
614,2015,412,9673,5200
615,2015,333,1140,460
616,2015,547,4242,2079
617,2015,317,3227,1968
618,2015,106,866,449
619,2015,317,1697,1304
620,2015,106,828,776
621,2015,106,1078,968
622,2015,200,1098,1054
623,2015,106,2124,1046
624,2015,106,2021,1995
625,2015,106,1760,1143
626,2015,412,2129,2051
627,2015,537,6952,3220
628,2015,106,2086,1191
629,2015,337,697,606
630,2015,536,5560,5156
631,2015,527,2301,1601
632,2015,327,1205,903
633,2015,106,2428,1018
634,2015,320,1246,1000
635,2015,106,4308,3329
636,2015,206,2067,1235
637,2015,320,4210,3752
638,2015,106,4355,3848
639,2015,204,9760,4545
640,2015,206,1901,1582
641,2015,106,1812,1440
642,2015,320,723,450
643,2015,337,4862,4342
644,2015,520,7100,6687
645,2015,106,1078,567
646,2015,547,20123,14532
647,2015,206,2742,2621
648,2015,106,1576,774
649,2015,412,3699,2996
650,2015,100,1357,1077
651,2015,327,5945,2558
652,2015,206,4077,1828
653,2015,337,7577,4227
654,2015,106,2561,2444
655,2015,206,1954,1022
656,2015,313,1995,1404
657,2015,336,2745,1215
658,2015,336,1177,1143
659,2015,106,1967,1085
660,2015,536,3351,3153
661,2015,327,3023,1520
662,2015,327,4516,2060
663,2015,106,2897,1683
664,2015,106,3480,3343
665,2015,106,1079,556
666,2015,336,897,557
667,2015,323,1455,936
668,2015,106,6153,2760
669,2015,106,1667,1034
670,2015,327,2488,2034
671,2015,525,5930,5771
672,2015,106,1807,1023
673,2015,640,4964,3324
674,2015,206,1603,797
675,2015,327,2551,2023
676,2015,326,1450,755
677,2015,106,1943,1029
678,2015,317,1687,1153
679,2015,320,4230,2611
680,2015,317,3532,1885
681,2015,525,2753,1547
682,2015,525,2873,1164
683,2015,337,5911,5636
684,2015,106,1605,1533
685,2015,317,11526,10054
686,2015,106,4145,3446
687,2015,413,2354,1017
688,2015,537,3575,1763
689,2015,527,3372,1455
690,2015,106,1336,1190
691,2015,106,2960,1732
692,2015,332,8070,6920
693,2015,206,2434,1712
694,2015,106,1945,904
695,2015,106,2250,1977
696,2015,106,3225,2847
697,2015,327,3710,3489
698,2015,206,1076,945
699,2015,106,1959,1573
700,2015,536,2846,1644
701,2015,337,1967,819
702,2015,417,2346,1780
703,2015,320,2901,1299
704,2015,313,4945,4044
705,2015,317,4173,3463
706,2015,206,2923,2533
707,2015,206,476,217
708,2015,320,3866,3723
709,2015,317,1437,806
710,2015,525,5830,3801
711,2015,206,1721,793
712,2015,527,9894,7023
713,2015,326,2897,1375
714,2015,320,1005,817
715,2015,106,2334,1253
716,2015,527,2861,1694
717,2015,320,4835,3986
718,2015,520,1840,963
719,2015,520,8119,4664
720,2015,313,2652,2025
721,2015,536,7299,3184
722,2015,323,1756,1324
723,2015,320,1221,715
724,2015,412,2994,2041
725,2015,527,2315,1720
726,2015,536,6146,2541
727,2015,106,1139,902
728,2015,106,2056,858
729,2015,204,2148,1084
730,2015,206,777,513
731,2015,106,1116,899
732,2015,532,12084,6691
733,2015,317,1764,1717
734,2015,106,1754,1176
735,2015,525,2343,1051
736,2015,320,7046,3282
737,2015,327,2411,2254
738,2015,337,8485,5738
739,2015,206,1846,1279
740,2015,537,3154,2610
741,2015,327,1965,1886
742,2015,206,3607,2864
743,2015,320,906,807
744,2015,106,2206,1589
745,2015,206,1552,1187
746,2015,413,3565,2563
747,2015,206,1764,1736
748,2015,337,4241,4160
749,2015,640,5626,4012
750,2015,106,3170,2753
751,2015,537,6481,5878
752,2015,547,3372,2159
753,2015,106,1733,1270
754,2015,106,1251,1191
755,2015,206,766,483
756,2015,106,1267,560
757,2015,317,1960,1041
758,2015,327,1774,917
759,2015,323,3834,2413
760,2015,106,906,368
761,2015,537,11114,5768
762,2015,320,1224,797
763,2015,206,6370,4438
764,2015,327,1197,809
765,2015,333,801,384
766,2015,320,2553,2200
767,2015,206,3688,2513
768,2015,327,6541,4072
769,2015,640,1707,963
770,2015,320,1940,1737
771,2015,320,3728,2919
772,2015,320,4408,2788
773,2015,310,2801,2164
774,2015,320,2941,2393
775,2015,547,4598,2577
776,2015,106,1309,628
777,2015,327,2038,1476
778,2015,106,959,880
779,2015,106,1275,1018
780,2015,317,914,396
781,2015,106,2789,1262
782,2015,547,2584,1349
783,2015,327,3837,1805
784,2015,327,1699,867
785,2015,106,3038,2238
786,2015,547,3114,2756
787,2015,106,1361,628
788,2015,206,3592,1582
789,2015,106,2884,2503
790,2015,317,3760,3027
791,2015,106,4015,3618
792,2015,106,1357,1154
793,2015,106,5459,3076
794,2015,530,3011,1633
795,2015,327,5105,3534
796,2015,106,2618,2426
797,2015,327,5503,4713
798,2015,326,6516,4530
799,2015,106,1856,1421
800,2015,547,2876,2202
801,2015,317,2624,1595
802,2015,106,2725,1452
803,2015,317,1558,654
804,2015,310,3365,2701
805,2015,320,9962,4497
806,2015,327,3246,2133
807,2015,317,4089,4069
808,2015,336,1562,705
809,2015,327,3618,2893
810,2015,415,2267,1614
811,2015,206,462,211
812,2015,106,824,601
813,2015,106,3380,1612
814,2015,317,905,730
815,2015,106,6056,3983
816,2015,330,4448,2780
817,2015,330,1501,771
818,2015,527,7675,5093
819,2015,547,2906,2743
820,2015,106,2025,1486
821,2015,327,5526,4272
822,2015,327,2420,2076
823,2015,204,1445,1091
824,2015,320,4546,2359
825,2015,536,4623,2334
826,2015,320,4818,3394
827,2015,333,4149,2414
828,2015,327,3586,1762
829,2015,106,696,565
830,2015,537,4819,2845
831,2015,520,2724,1294
832,2015,106,3064,2375
833,2015,204,1659,1205
834,2015,106,1134,907
835,2015,327,2542,1834
836,2015,336,10267,8847
837,2015,317,3753,3746
838,2015,206,2088,1764
839,2015,326,2479,2072
840,2015,106,439,420
841,2015,337,3844,2938
842,2015,106,1182,1042
843,2015,327,2047,1712
844,2015,337,6851,3357
845,2015,317,1336,1198
846,2015,336,1843,1479
847,2015,106,1223,586
848,2015,106,908,430
849,2015,106,675,448
850,2015,106,4175,2015
851,2015,206,1463,629
852,2015,527,1662,1428
853,2015,106,608,442
854,2015,206,1694,1066
855,2015,327,1433,1152
856,2015,106,3865,3755
857,2015,317,4646,2101
858,2015,323,2633,1685
859,2015,106,1725,1226
860,2015,106,1473,1061
861,2015,320,1947,1235
862,2015,327,1650,1385
863,2015,527,3258,2133
864,2015,547,3466,3140
865,2015,327,2343,2187
866,2015,337,4418,2375
867,2015,327,2536,1801
868,2015,320,7821,6693
869,2015,106,1704,751
870,2015,106,1931,1110
871,2015,322,4633,4397
872,2015,327,4105,3119
873,2015,327,2142,1716
874,2015,106,1904,796
875,2015,106,615,352
876,2015,327,3147,1777
877,2015,327,2795,1111
878,2015,336,2292,1850
879,2015,206,4713,2897
880,2015,555,2054,1432
881,2015,206,3143,2000
882,2015,106,1079,539
883,2015,317,2474,1724
884,2015,336,2122,1513
885,2015,327,2311,1793
886,2015,313,3647,1567
887,2015,106,2993,1270
888,2015,527,1205,648
889,2015,106,544,284
890,2015,547,5826,5540
891,2015,320,1402,1101
892,2015,527,2164,1436
893,2015,206,942,859
894,2015,413,4199,3104
895,2015,106,1598,749
896,2015,317,5548,4270
897,2015,337,2441,971
898,2015,106,1463,1332
899,2015,557,2367,1707
900,2015,327,3516,3015
901,2015,204,2840,1607
902,2015,206,4965,2291
903,2015,557,3463,1520
904,2015,106,1974,1744
905,2015,106,4491,2573
906,2015,106,1582,670
907,2015,106,1103,510
908,2015,106,3197,3082
909,2015,532,7159,3167
910,2015,106,2405,1565
911,2015,106,2511,2246
912,2015,320,579,495
913,2015,326,5551,2653
914,2015,320,3651,2640
915,2015,106,4581,3716
916,2015,327,693,358
917,2015,106,3560,3264
918,2015,337,7225,5344
919,2015,327,4374,4130
920,2015,536,5434,4029
921,2015,206,1176,1148
922,2015,106,432,316
923,2015,106,1992,1643
924,2015,640,2567,1723
925,2015,106,2770,2393
926,2015,527,4772,4152
927,2015,106,1637,1212
928,2015,320,1439,640
929,2015,106,1704,1012
930,2015,327,1182,969
931,2015,200,5784,4887
932,2015,527,2095,1267
933,2015,106,1739,1441
934,2015,336,1635,962
935,2015,547,1201,710
936,2015,106,2547,2235
937,2015,536,5923,2884
938,2015,206,2748,2073
939,2015,327,1778,1033
940,2015,327,3623,3196
941,2015,106,2949,2794
942,2015,106,3653,2014
943,2015,320,12618,12245
944,2015,327,3164,1562
945,2015,206,4731,2820
946,2015,106,5085,4683
947,2015,310,4428,2055
948,2015,106,1816,1673
949,2015,527,1875,1253
950,2015,320,2389,1098
951,2015,336,1013,515
952,2015,317,1958,957
953,2015,327,1756,1633
954,2015,327,4008,3435
955,2015,547,1961,1745
956,2015,106,12788,8825
957,2015,206,1088,990
958,2015,327,9979,4142
959,2015,320,1578,1140
960,2015,320,2428,1221
961,2015,106,1380,1291
962,2015,106,2515,1140
963,2015,327,2145,1392
964,2015,106,1249,560
965,2015,337,5749,5507
966,2015,525,1920,1541
967,2015,337,2952,1689
968,2015,330,3372,1589
969,2015,327,4360,1902
970,2015,525,9451,6825
971,2015,327,5413,2890
972,2015,106,2228,1963
973,2015,106,1386,936
974,2015,326,4593,3113
975,2015,106,2471,1694
976,2015,320,2247,1036
977,2015,537,1194,1181
978,2015,322,1218,937
979,2015,320,2504,1713
980,2015,206,1432,662
981,2015,537,2420,2191
982,2015,336,2190,1140
983,2015,337,2342,1148
984,2015,206,4330,3838
985,2015,106,2058,1983
986,2015,312,2588,1063
987,2015,327,4805,4418
988,2015,525,1709,1435
989,2015,600,2214,1346
990,2015,106,1902,1654
991,2015,327,1078,721
992,2015,106,1457,742
993,2015,336,3700,3097
994,2015,204,1505,1183
995,2015,320,550,439
996,2015,206,1611,1416
997,2015,336,6379,4012
998,2015,106,2635,1855
999,2015,536,1698,1412
1000,2015,413,2838,2107
